"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 20 13:38:04 GMT 2021","Sat Mar 20 13:38:05 GMT 2021","821","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"passed","Sat Mar 20 13:45:05 GMT 2021","Sat Mar 20 13:45:06 GMT 2021","772","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Sat Mar 20 13:49:05 GMT 2021","Sat Mar 20 13:50:05 GMT 2021","60065","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"passed","Sat Mar 20 14:11:48 GMT 2021","Sat Mar 20 14:12:20 GMT 2021","32560","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Mar 20 13:40:35 GMT 2021","Sat Mar 20 13:41:15 GMT 2021","40052","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Sat Mar 20 14:17:12 GMT 2021","Sat Mar 20 14:17:13 GMT 2021","897","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Sat Mar 20 13:50:46 GMT 2021","Sat Mar 20 13:51:15 GMT 2021","29379","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"failed","Sat Mar 20 13:53:16 GMT 2021","Sat Mar 20 13:55:16 GMT 2021","120015","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select female horse","Select female horse",""
"passed","Sat Mar 20 14:13:18 GMT 2021","Sat Mar 20 14:13:41 GMT 2021","22952","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 13:50:28 GMT 2021","Sat Mar 20 13:50:30 GMT 2021","1042","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:19:30 GMT 2021","Sat Mar 20 14:20:01 GMT 2021","31312","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Mar 20 14:13:59 GMT 2021","Sat Mar 20 14:14:36 GMT 2021","37111","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"passed","Sat Mar 20 14:13:17 GMT 2021","Sat Mar 20 14:13:18 GMT 2021","1036","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:22:41 GMT 2021","Sat Mar 20 14:22:57 GMT 2021","16705","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sat Mar 20 13:46:20 GMT 2021","Sat Mar 20 13:48:20 GMT 2021","120041","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Process the checkout with banking account and check value","Process the checkout with banking account and check value",""
"failed","Sat Mar 20 13:38:05 GMT 2021","Sat Mar 20 13:40:05 GMT 2021","120014","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Sat Mar 20 14:14:56 GMT 2021","Sat Mar 20 14:15:31 GMT 2021","35010","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 13:41:24 GMT 2021","Sat Mar 20 13:41:38 GMT 2021","14668","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 14:16:21 GMT 2021","Sat Mar 20 14:16:47 GMT 2021","25901","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Mar 20 13:21:40 GMT 2021","Sat Mar 20 13:21:58 GMT 2021","17993","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"failed","Sat Mar 20 13:28:28 GMT 2021","Sat Mar 20 13:30:28 GMT 2021","120004","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Sat Mar 20 13:22:07 GMT 2021","Sat Mar 20 13:22:22 GMT 2021","15245","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 14:17:16 GMT 2021","Sat Mar 20 14:17:47 GMT 2021","30685","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Mar 20 13:57:16 GMT 2021","Sat Mar 20 13:59:16 GMT 2021","120003","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Sat Mar 20 14:01:22 GMT 2021","Sat Mar 20 14:01:34 GMT 2021","11959","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 13:37:31 GMT 2021","Sat Mar 20 13:37:32 GMT 2021","922","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Sat Mar 20 14:18:30 GMT 2021","Sat Mar 20 14:19:28 GMT 2021","57980","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Sat Mar 20 14:01:34 GMT 2021","Sat Mar 20 14:02:09 GMT 2021","35249","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"failed","Sat Mar 20 13:30:28 GMT 2021","Sat Mar 20 13:32:28 GMT 2021","120004","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"passed","Sat Mar 20 14:07:02 GMT 2021","Sat Mar 20 14:07:13 GMT 2021","10206","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 14:07:59 GMT 2021","Sat Mar 20 14:08:51 GMT 2021","52052","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sat Mar 20 13:51:15 GMT 2021","Sat Mar 20 13:53:16 GMT 2021","120026","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"passed","Sat Mar 20 14:20:01 GMT 2021","Sat Mar 20 14:20:02 GMT 2021","1035","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 13:41:18 GMT 2021","Sat Mar 20 13:41:24 GMT 2021","5128","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 14:02:09 GMT 2021","Sat Mar 20 14:02:22 GMT 2021","13267","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Mar 20 13:32:37 GMT 2021","Sat Mar 20 13:32:52 GMT 2021","15354","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 13:45:03 GMT 2021","Sat Mar 20 13:45:05 GMT 2021","2001","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Sat Mar 20 13:19:39 GMT 2021","Sat Mar 20 13:19:40 GMT 2021","977","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Sat Mar 20 13:37:29 GMT 2021","Sat Mar 20 13:37:30 GMT 2021","719","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Sat Mar 20 14:23:46 GMT 2021","Sat Mar 20 14:24:17 GMT 2021","31444","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Mar 20 13:59:16 GMT 2021","Sat Mar 20 14:01:16 GMT 2021","120003","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"passed","Sat Mar 20 14:20:28 GMT 2021","Sat Mar 20 14:20:44 GMT 2021","16045","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Mar 20 13:35:31 GMT 2021","Sat Mar 20 13:35:46 GMT 2021","15027","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sat Mar 20 13:19:26 GMT 2021","Sat Mar 20 13:19:36 GMT 2021","9607","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Sat Mar 20 14:09:27 GMT 2021","Sat Mar 20 14:09:51 GMT 2021","23479","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 13:36:50 GMT 2021","Sat Mar 20 13:36:55 GMT 2021","4998","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 13:45:29 GMT 2021","Sat Mar 20 13:45:29 GMT 2021","993","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:16:47 GMT 2021","Sat Mar 20 14:17:12 GMT 2021","25267","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sat Mar 20 13:24:28 GMT 2021","Sat Mar 20 13:26:28 GMT 2021","120006","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select female horse","Select female horse",""
"passed","Sat Mar 20 13:41:38 GMT 2021","Sat Mar 20 13:41:44 GMT 2021","5447","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Sat Mar 20 13:37:10 GMT 2021","Sat Mar 20 13:37:16 GMT 2021","5663","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"passed","Sat Mar 20 14:09:54 GMT 2021","Sat Mar 20 14:10:05 GMT 2021","10942","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Sat Mar 20 13:37:58 GMT 2021","Sat Mar 20 13:38:04 GMT 2021","5642","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Wait until homepage is loading","Wait until homepage is loading",""
"passed","Sat Mar 20 14:10:49 GMT 2021","Sat Mar 20 14:10:50 GMT 2021","1006","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:06:44 GMT 2021","Sat Mar 20 14:06:56 GMT 2021","12617","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Click on Accept button to close the cookie popup","Click on Accept button to close the cookie popup",""
"passed","Sat Mar 20 14:12:32 GMT 2021","Sat Mar 20 14:12:45 GMT 2021","13327","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Sat Mar 20 14:04:59 GMT 2021","Sat Mar 20 14:05:52 GMT 2021","52304","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sat Mar 20 13:19:40 GMT 2021","Sat Mar 20 13:21:40 GMT 2021","120002","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sat Mar 20 13:45:40 GMT 2021","Sat Mar 20 13:46:20 GMT 2021","40668","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Sat Mar 20 13:37:32 GMT 2021","Sat Mar 20 13:37:33 GMT 2021","1523","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Sat Mar 20 13:35:01 GMT 2021","Sat Mar 20 13:35:31 GMT 2021","30046","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is processing","Verify that our order is processing",""
"passed","Sat Mar 20 14:18:10 GMT 2021","Sat Mar 20 14:18:30 GMT 2021","19271","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Sat Mar 20 13:45:29 GMT 2021","Sat Mar 20 13:45:40 GMT 2021","10005","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 14:04:01 GMT 2021","Sat Mar 20 14:04:12 GMT 2021","10710","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Mar 20 13:55:16 GMT 2021","Sat Mar 20 13:57:16 GMT 2021","120008","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Proceed breeding steps","Proceed breeding steps",""
"passed","Sat Mar 20 13:22:02 GMT 2021","Sat Mar 20 13:22:07 GMT 2021","5032","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 13:41:44 GMT 2021","Sat Mar 20 13:41:45 GMT 2021","1219","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"passed","Sat Mar 20 14:24:18 GMT 2021","Sat Mar 20 14:24:45 GMT 2021","26857","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Mar 20 13:43:45 GMT 2021","Sat Mar 20 13:43:45 GMT 2021","4","","Generate stud horse","","Generate stud horse","Proceed putting horse to stud service","Proceed putting horse to stud service",""
"passed","Sat Mar 20 14:15:48 GMT 2021","Sat Mar 20 14:16:20 GMT 2021","31300","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 14:12:20 GMT 2021","Sat Mar 20 14:12:32 GMT 2021","11742","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Mar 20 14:10:09 GMT 2021","Sat Mar 20 14:10:49 GMT 2021","40453","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 14:22:57 GMT 2021","Sat Mar 20 14:23:42 GMT 2021","44619","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Sat Mar 20 14:14:44 GMT 2021","Sat Mar 20 14:14:56 GMT 2021","11943","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Mar 20 13:22:28 GMT 2021","Sat Mar 20 13:24:28 GMT 2021","120044","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"failed","Sat Mar 20 13:40:05 GMT 2021","Sat Mar 20 13:40:35 GMT 2021","30005","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Confirm the transfer","Confirm the transfer",""
"failed","Sat Mar 20 13:33:01 GMT 2021","Sat Mar 20 13:35:01 GMT 2021","120023","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with banking account and check value","Process the checkout with banking account and check value",""
"passed","Sat Mar 20 14:06:12 GMT 2021","Sat Mar 20 14:06:44 GMT 2021","31910","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 14:20:44 GMT 2021","Sat Mar 20 14:21:42 GMT 2021","57378","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Sat Mar 20 14:08:52 GMT 2021","Sat Mar 20 14:09:26 GMT 2021","34091","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 14:17:48 GMT 2021","Sat Mar 20 14:18:10 GMT 2021","22762","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 14:13:41 GMT 2021","Sat Mar 20 14:13:59 GMT 2021","18004","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Mar 20 13:37:38 GMT 2021","Sat Mar 20 13:37:43 GMT 2021","5075","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 13:44:04 GMT 2021","Sat Mar 20 13:44:14 GMT 2021","10202","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 14:12:47 GMT 2021","Sat Mar 20 14:13:17 GMT 2021","30388","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Mar 20 13:44:14 GMT 2021","Sat Mar 20 13:44:52 GMT 2021","37166","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Mar 20 13:37:33 GMT 2021","Sat Mar 20 13:37:35 GMT 2021","2208","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Sat Mar 20 14:24:17 GMT 2021","Sat Mar 20 14:24:18 GMT 2021","991","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 13:44:52 GMT 2021","Sat Mar 20 13:45:03 GMT 2021","11478","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"passed","Sat Mar 20 14:09:26 GMT 2021","Sat Mar 20 14:09:27 GMT 2021","1071","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:22:15 GMT 2021","Sat Mar 20 14:22:16 GMT 2021","1028","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Mar 20 14:06:01 GMT 2021","Sat Mar 20 14:06:12 GMT 2021","10458","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 13:36:55 GMT 2021","Sat Mar 20 13:37:10 GMT 2021","15179","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 13:32:32 GMT 2021","Sat Mar 20 13:32:37 GMT 2021","5154","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Update metamask info","Update metamask info",""
"passed","Sat Mar 20 14:07:45 GMT 2021","Sat Mar 20 14:07:59 GMT 2021","13456","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Sat Mar 20 13:45:06 GMT 2021","Sat Mar 20 13:45:07 GMT 2021","938","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Sat Mar 20 14:04:12 GMT 2021","Sat Mar 20 14:04:47 GMT 2021","35039","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Mar 20 13:45:09 GMT 2021","Sat Mar 20 13:45:12 GMT 2021","2275","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"failed","Sat Mar 20 13:48:20 GMT 2021","Sat Mar 20 13:48:50 GMT 2021","30029","","Buy horse with credit card - Logging with magic link","","Buy horse with credit card - Logging with magic link","Verify that our order is processing","Verify that our order is processing",""
"passed","Sat Mar 20 14:22:16 GMT 2021","Sat Mar 20 14:22:41 GMT 2021","24943","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Mar 20 13:37:30 GMT 2021","Sat Mar 20 13:37:31 GMT 2021","913","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Sat Mar 20 14:09:51 GMT 2021","Sat Mar 20 14:09:54 GMT 2021","3692","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
