"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 18 11:52:59 GMT 2021","Sun Jul 18 11:53:00 GMT 2021","316","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 12:39:18 GMT 2021","Sun Jul 18 12:44:18 GMT 2021","300010","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Sun Jul 18 10:51:21 GMT 2021","Sun Jul 18 10:51:30 GMT 2021","9963","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 10:20:27 GMT 2021","Sun Jul 18 10:25:27 GMT 2021","300008","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sun Jul 18 09:56:11 GMT 2021","Sun Jul 18 09:56:14 GMT 2021","3200","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 10:08:11 GMT 2021","Sun Jul 18 10:08:56 GMT 2021","45023","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Sun Jul 18 09:57:16 GMT 2021","Sun Jul 18 09:57:17 GMT 2021","734","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Sun Jul 18 12:06:11 GMT 2021","Sun Jul 18 12:11:11 GMT 2021","300010","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 10:05:56 GMT 2021","Sun Jul 18 10:06:41 GMT 2021","45020","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"passed","Sun Jul 18 11:01:34 GMT 2021","Sun Jul 18 11:01:38 GMT 2021","3902","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 12:19:43 GMT 2021","Sun Jul 18 12:24:43 GMT 2021","300010","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 10:03:39 GMT 2021","Sun Jul 18 10:03:41 GMT 2021","1559","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 11:32:57 GMT 2021","Sun Jul 18 11:37:57 GMT 2021","300021","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Sun Jul 18 09:36:07 GMT 2021","Sun Jul 18 09:41:07 GMT 2021","300015","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"passed","Sun Jul 18 11:01:38 GMT 2021","Sun Jul 18 11:01:48 GMT 2021","9184","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 10:03:41 GMT 2021","Sun Jul 18 10:05:56 GMT 2021","135112","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 11:06:50 GMT 2021","Sun Jul 18 11:11:50 GMT 2021","300009","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 11:11:50 GMT 2021","Sun Jul 18 11:11:51 GMT 2021","1617","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 12:49:19 GMT 2021","Sun Jul 18 12:54:19 GMT 2021","300012","","Free racing with Magic Link","","Free racing with Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 09:57:17 GMT 2021","Sun Jul 18 09:57:57 GMT 2021","40116","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Assign horse to paid races","Assign horse to paid races",""
"passed","Sun Jul 18 09:58:38 GMT 2021","Sun Jul 18 09:58:39 GMT 2021","1392","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"failed","Sun Jul 18 09:15:38 GMT 2021","Sun Jul 18 09:20:38 GMT 2021","300013","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Sun Jul 18 09:56:07 GMT 2021","Sun Jul 18 09:56:08 GMT 2021","1243","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"passed","Sun Jul 18 09:57:16 GMT 2021","Sun Jul 18 09:57:16 GMT 2021","776","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 11:27:55 GMT 2021","Sun Jul 18 11:32:55 GMT 2021","300008","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 12:06:11 GMT 2021","Sun Jul 18 12:06:11 GMT 2021","333","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 10:25:29 GMT 2021","Sun Jul 18 10:25:29 GMT 2021","187","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:57:05 GMT 2021","Sun Jul 18 09:57:05 GMT 2021","3","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Get token","Get token",""
"failed","Sun Jul 18 11:32:56 GMT 2021","Sun Jul 18 11:32:57 GMT 2021","247","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 09:58:39 GMT 2021","Sun Jul 18 10:03:39 GMT 2021","300006","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 12:32:01 GMT 2021","Sun Jul 18 12:37:01 GMT 2021","300017","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 10:06:41 GMT 2021","Sun Jul 18 10:07:26 GMT 2021","45019","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Sun Jul 18 09:58:12 GMT 2021","Sun Jul 18 09:58:12 GMT 2021","524","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Sun Jul 18 10:31:14 GMT 2021","Sun Jul 18 10:36:14 GMT 2021","300004","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select female horse","Select female horse",""
"failed","Sun Jul 18 10:07:26 GMT 2021","Sun Jul 18 10:08:11 GMT 2021","45019","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Sun Jul 18 12:24:43 GMT 2021","Sun Jul 18 12:24:45 GMT 2021","1498","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sun Jul 18 11:27:40 GMT 2021","Sun Jul 18 11:27:44 GMT 2021","4142","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 12:24:45 GMT 2021","Sun Jul 18 12:24:45 GMT 2021","380","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 09:56:22 GMT 2021","Sun Jul 18 09:56:33 GMT 2021","10928","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sun Jul 18 12:17:05 GMT 2021","Sun Jul 18 12:17:27 GMT 2021","21768","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:24:45 GMT 2021","Sun Jul 18 12:27:00 GMT 2021","135090","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sun Jul 18 10:46:14 GMT 2021","Sun Jul 18 10:51:14 GMT 2021","300005","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Sun Jul 18 12:01:09 GMT 2021","Sun Jul 18 12:06:09 GMT 2021","300007","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sun Jul 18 09:57:59 GMT 2021","Sun Jul 18 09:58:03 GMT 2021","3280","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 11:17:37 GMT 2021","Sun Jul 18 11:22:37 GMT 2021","300003","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Sun Jul 18 09:56:21 GMT 2021","Sun Jul 18 09:56:22 GMT 2021","778","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"failed","Sun Jul 18 10:51:32 GMT 2021","Sun Jul 18 10:56:32 GMT 2021","300044","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and type amount to deposit","Click on Deposit button and type amount to deposit",""
"failed","Sun Jul 18 13:10:08 GMT 2021","Sun Jul 18 13:10:09 GMT 2021","434","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 10:56:32 GMT 2021","Sun Jul 18 11:01:32 GMT 2021","300007","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Check if ETH balance is updated","Check if ETH balance is updated",""
"passed","Sun Jul 18 09:58:12 GMT 2021","Sun Jul 18 09:58:17 GMT 2021","5223","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"failed","Sun Jul 18 10:10:26 GMT 2021","Sun Jul 18 10:15:26 GMT 2021","300003","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"failed","Sun Jul 18 10:26:14 GMT 2021","Sun Jul 18 10:31:14 GMT 2021","300010","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"failed","Sun Jul 18 09:20:38 GMT 2021","Sun Jul 18 09:25:38 GMT 2021","300003","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sun Jul 18 13:10:09 GMT 2021","Sun Jul 18 13:15:09 GMT 2021","300028","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Sun Jul 18 09:58:29 GMT 2021","Sun Jul 18 09:58:37 GMT 2021","7937","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jul 18 09:56:54 GMT 2021","Sun Jul 18 09:56:55 GMT 2021","462","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"failed","Sun Jul 18 11:42:57 GMT 2021","Sun Jul 18 11:47:57 GMT 2021","300009","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Sun Jul 18 09:56:14 GMT 2021","Sun Jul 18 09:56:21 GMT 2021","7164","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 09:46:07 GMT 2021","Sun Jul 18 09:51:07 GMT 2021","300006","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Proceed breeding steps","Proceed breeding steps",""
"passed","Sun Jul 18 12:17:00 GMT 2021","Sun Jul 18 12:17:05 GMT 2021","5426","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 11:32:55 GMT 2021","Sun Jul 18 11:32:56 GMT 2021","1531","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 09:56:33 GMT 2021","Sun Jul 18 09:56:54 GMT 2021","20857","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"failed","Sun Jul 18 10:41:14 GMT 2021","Sun Jul 18 10:46:14 GMT 2021","300002","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Sun Jul 18 09:56:56 GMT 2021","Sun Jul 18 09:56:57 GMT 2021","966","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Sun Jul 18 09:10:30 GMT 2021","Sun Jul 18 09:10:38 GMT 2021","7707","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jul 18 09:58:03 GMT 2021","Sun Jul 18 09:58:11 GMT 2021","8127","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:54:21 GMT 2021","Sun Jul 18 12:59:21 GMT 2021","300026","","Free racing with Magic Link","","Free racing with Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 11:01:49 GMT 2021","Sun Jul 18 11:06:49 GMT 2021","300010","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sun Jul 18 10:25:29 GMT 2021","Sun Jul 18 10:26:14 GMT 2021","45052","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"failed","Sun Jul 18 09:51:07 GMT 2021","Sun Jul 18 09:56:07 GMT 2021","300006","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Sun Jul 18 10:03:41 GMT 2021","Sun Jul 18 10:03:41 GMT 2021","173","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 13:10:07 GMT 2021","Sun Jul 18 13:10:08 GMT 2021","1498","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 12:59:21 GMT 2021","Sun Jul 18 13:00:06 GMT 2021","45091","","Free racing with Magic Link","","Free racing with Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Sun Jul 18 10:51:16 GMT 2021","Sun Jul 18 10:51:21 GMT 2021","4263","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jul 18 09:30:59 GMT 2021","Sun Jul 18 09:31:07 GMT 2021","7727","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 11:12:37 GMT 2021","Sun Jul 18 11:17:37 GMT 2021","300005","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Sun Jul 18 10:25:27 GMT 2021","Sun Jul 18 10:25:29 GMT 2021","1588","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sun Jul 18 09:57:05 GMT 2021","Sun Jul 18 09:57:08 GMT 2021","3344","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 12:06:09 GMT 2021","Sun Jul 18 12:06:11 GMT 2021","1516","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sun Jul 18 09:58:37 GMT 2021","Sun Jul 18 09:58:38 GMT 2021","727","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Sun Jul 18 09:56:54 GMT 2021","Sun Jul 18 09:56:54 GMT 2021","325","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Sun Jul 18 09:25:38 GMT 2021","Sun Jul 18 09:25:53 GMT 2021","15045","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"failed","Sun Jul 18 11:37:57 GMT 2021","Sun Jul 18 11:42:57 GMT 2021","300008","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"failed","Sun Jul 18 11:22:37 GMT 2021","Sun Jul 18 11:22:37 GMT 2021","1","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check the detail payment","Check the detail payment",""
"failed","Sun Jul 18 11:47:58 GMT 2021","Sun Jul 18 11:52:58 GMT 2021","300012","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 13:05:07 GMT 2021","Sun Jul 18 13:10:07 GMT 2021","300006","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 12:27:00 GMT 2021","Sun Jul 18 12:32:00 GMT 2021","300010","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sun Jul 18 11:11:51 GMT 2021","Sun Jul 18 11:11:52 GMT 2021","239","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 10:08:56 GMT 2021","Sun Jul 18 10:09:41 GMT 2021","45019","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Sun Jul 18 12:00:22 GMT 2021","Sun Jul 18 12:00:34 GMT 2021","12014","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jul 18 09:56:55 GMT 2021","Sun Jul 18 09:56:56 GMT 2021","687","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
