"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 01 09:34:24 GMT 2021","Mon Feb 01 09:34:27 GMT 2021","3074","","Generate stud horse","","Generate stud horse","Select female horse","Select female horse",""
"failed","Mon Feb 01 09:36:15 GMT 2021","Mon Feb 01 09:36:25 GMT 2021","10005","","Purchase horse with ETH","","Purchase horse with ETH","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Mon Feb 01 09:40:41 GMT 2021","Mon Feb 01 09:40:51 GMT 2021","10005","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Mon Feb 01 09:37:43 GMT 2021","Mon Feb 01 09:37:50 GMT 2021","6553","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Mon Feb 01 09:37:26 GMT 2021","Mon Feb 01 09:37:26 GMT 2021","1","","Buy horse with credit card","","Buy horse with credit card","Verify that our order is performed","Verify that our order is performed",""
"passed","Mon Feb 01 09:35:06 GMT 2021","Mon Feb 01 09:35:10 GMT 2021","4149","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Mon Feb 01 09:39:04 GMT 2021","Mon Feb 01 09:39:09 GMT 2021","4726","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Mon Feb 01 09:39:47 GMT 2021","Mon Feb 01 09:39:53 GMT 2021","5729","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Mon Feb 01 09:40:41 GMT 2021","Mon Feb 01 09:40:41 GMT 2021","277","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Mon Feb 01 09:39:33 GMT 2021","Mon Feb 01 09:39:37 GMT 2021","4695","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Update metamask info","Update metamask info",""
"failed","Mon Feb 01 09:38:11 GMT 2021","Mon Feb 01 09:38:13 GMT 2021","2005","","Dual horse cash","","Dual horse cash","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Feb 01 09:34:29 GMT 2021","Mon Feb 01 09:34:36 GMT 2021","7640","","Generate stud horse","","Generate stud horse","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Mon Feb 01 09:38:01 GMT 2021","Mon Feb 01 09:38:11 GMT 2021","10007","","Dual horse cash","","Dual horse cash","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Mon Feb 01 09:40:39 GMT 2021","Mon Feb 01 09:40:41 GMT 2021","1899","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Mon Feb 01 09:41:54 GMT 2021","Mon Feb 01 09:41:56 GMT 2021","1987","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Feb 01 09:40:06 GMT 2021","Mon Feb 01 09:40:11 GMT 2021","4981","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Mon Feb 01 09:37:06 GMT 2021","Mon Feb 01 09:37:16 GMT 2021","10006","","Buy horse with credit card","","Buy horse with credit card","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:35:38 GMT 2021","Mon Feb 01 09:35:48 GMT 2021","10024","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Feb 01 09:36:42 GMT 2021","Mon Feb 01 09:36:49 GMT 2021","6118","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Mon Feb 01 09:37:33 GMT 2021","Mon Feb 01 09:37:43 GMT 2021","10010","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:38:13 GMT 2021","Mon Feb 01 09:38:13 GMT 2021","270","","Dual horse cash","","Dual horse cash","Open new browser with magic link","Open new browser with magic link",""
"failed","Mon Feb 01 09:36:05 GMT 2021","Mon Feb 01 09:36:15 GMT 2021","10027","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:41:56 GMT 2021","Mon Feb 01 09:41:57 GMT 2021","233","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Mon Feb 01 09:39:53 GMT 2021","Mon Feb 01 09:40:03 GMT 2021","10003","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Select a racehorses stable to the open gate","Select a racehorses stable to the open gate",""
"failed","Mon Feb 01 09:35:48 GMT 2021","Mon Feb 01 09:35:58 GMT 2021","10005","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Mon Feb 01 09:35:58 GMT 2021","Mon Feb 01 09:35:58 GMT 2021","1","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"failed","Mon Feb 01 09:38:13 GMT 2021","Mon Feb 01 09:38:23 GMT 2021","10011","","Dual horse cash","","Dual horse cash","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"failed","Mon Feb 01 09:36:32 GMT 2021","Mon Feb 01 09:36:42 GMT 2021","10012","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Feb 01 09:34:27 GMT 2021","Mon Feb 01 09:34:29 GMT 2021","1979","","Generate stud horse","","Generate stud horse","Proceed breeding steps","Proceed breeding steps",""
"failed","Mon Feb 01 09:36:49 GMT 2021","Mon Feb 01 09:36:59 GMT 2021","10015","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Mon Feb 01 09:35:34 GMT 2021","Mon Feb 01 09:35:38 GMT 2021","4120","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Mon Feb 01 09:41:24 GMT 2021","Mon Feb 01 09:41:34 GMT 2021","10008","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Mon Feb 01 09:41:02 GMT 2021","Mon Feb 01 09:41:12 GMT 2021","10006","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Feb 01 09:35:30 GMT 2021","Mon Feb 01 09:35:30 GMT 2021","1","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"failed","Mon Feb 01 09:39:19 GMT 2021","Mon Feb 01 09:39:29 GMT 2021","10005","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"failed","Mon Feb 01 09:35:10 GMT 2021","Mon Feb 01 09:35:20 GMT 2021","10010","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Feb 01 09:35:30 GMT 2021","Mon Feb 01 09:35:30 GMT 2021","1","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Mon Feb 01 09:41:12 GMT 2021","Mon Feb 01 09:41:14 GMT 2021","1889","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Feb 01 09:36:28 GMT 2021","Mon Feb 01 09:36:32 GMT 2021","4261","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Mon Feb 01 09:37:29 GMT 2021","Mon Feb 01 09:37:33 GMT 2021","4544","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Mon Feb 01 09:41:14 GMT 2021","Mon Feb 01 09:41:14 GMT 2021","202","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Mon Feb 01 09:34:43 GMT 2021","Mon Feb 01 09:34:53 GMT 2021","10009","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:41:57 GMT 2021","Mon Feb 01 09:42:07 GMT 2021","10005","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"failed","Mon Feb 01 09:34:05 GMT 2021","Mon Feb 01 09:34:15 GMT 2021","10010","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:39:37 GMT 2021","Mon Feb 01 09:39:47 GMT 2021","10022","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Feb 01 09:35:20 GMT 2021","Mon Feb 01 09:35:30 GMT 2021","10011","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Mon Feb 01 09:40:51 GMT 2021","Mon Feb 01 09:41:01 GMT 2021","10006","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Mon Feb 01 09:41:44 GMT 2021","Mon Feb 01 09:41:54 GMT 2021","10003","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Mon Feb 01 09:37:50 GMT 2021","Mon Feb 01 09:38:00 GMT 2021","10010","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Mon Feb 01 09:40:21 GMT 2021","Mon Feb 01 09:40:29 GMT 2021","7409","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"passed","Mon Feb 01 09:34:01 GMT 2021","Mon Feb 01 09:34:05 GMT 2021","4299","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Mon Feb 01 09:37:01 GMT 2021","Mon Feb 01 09:37:06 GMT 2021","4188","","Buy horse with credit card","","Buy horse with credit card","Update metamask info","Update metamask info",""
"passed","Mon Feb 01 09:39:29 GMT 2021","Mon Feb 01 09:39:29 GMT 2021","1","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : INVALID_COUPON","Apply the discount coupon : INVALID_COUPON",""
"failed","Mon Feb 01 09:41:14 GMT 2021","Mon Feb 01 09:41:24 GMT 2021","10006","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Mon Feb 01 09:34:53 GMT 2021","Mon Feb 01 09:35:03 GMT 2021","10005","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"passed","Mon Feb 01 09:34:15 GMT 2021","Mon Feb 01 09:34:21 GMT 2021","5859","","Generate stud horse","","Generate stud horse","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
