"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 02 13:12:51 GMT 2021","Tue Feb 02 13:13:00 GMT 2021","8696","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Tue Feb 02 13:39:02 GMT 2021","Tue Feb 02 13:39:05 GMT 2021","2767","","Purchase horse with ETH","","Purchase horse with ETH","Update metamask info","Update metamask info",""
"failed","Tue Feb 02 13:28:21 GMT 2021","Tue Feb 02 13:28:22 GMT 2021","696","","Validate the some pages on app work well","","Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Tue Feb 02 13:44:24 GMT 2021","Tue Feb 02 13:44:33 GMT 2021","8741","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Feb 02 13:28:42 GMT 2021","Tue Feb 02 13:33:42 GMT 2021","300011","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"passed","Tue Feb 02 13:28:22 GMT 2021","Tue Feb 02 13:28:23 GMT 2021","451","","Validate the some pages on app work well","","Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Tue Feb 02 14:15:28 GMT 2021","Tue Feb 02 14:15:36 GMT 2021","8701","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Tue Feb 02 13:28:37 GMT 2021","Tue Feb 02 13:28:42 GMT 2021","4610","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Tue Feb 02 14:02:11 GMT 2021","Tue Feb 02 14:06:43 GMT 2021","272221","","Dual horse cash","","Dual horse cash","Open new browser with magic link","Open new browser with magic link",""
"passed","Tue Feb 02 13:39:05 GMT 2021","Tue Feb 02 13:39:15 GMT 2021","9402","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Feb 02 14:49:18 GMT 2021","Tue Feb 02 14:54:18 GMT 2021","300008","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Tue Feb 02 13:07:06 GMT 2021","Tue Feb 02 13:07:07 GMT 2021","956","","Generate stud horse","","Generate stud horse","Select mate horse","Select mate horse",""
"passed","Tue Feb 02 13:28:07 GMT 2021","Tue Feb 02 13:28:10 GMT 2021","2944","","Validate the some pages on app work well","","Validate the some pages on app work well","Update metamask info","Update metamask info",""
"failed","Tue Feb 02 14:15:40 GMT 2021","Tue Feb 02 14:20:40 GMT 2021","300005","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Tue Feb 02 13:44:22 GMT 2021","Tue Feb 02 13:44:24 GMT 2021","2831","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Tue Feb 02 14:06:43 GMT 2021","Tue Feb 02 14:08:59 GMT 2021","135034","","Dual horse cash","","Dual horse cash","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Tue Feb 02 13:33:44 GMT 2021","Tue Feb 02 13:33:47 GMT 2021","2778","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"failed","Tue Feb 02 14:14:43 GMT 2021","Tue Feb 02 14:14:48 GMT 2021","5437","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : INVALID_COUPON","Apply the discount coupon : INVALID_COUPON",""
"failed","Tue Feb 02 14:15:02 GMT 2021","Tue Feb 02 14:15:03 GMT 2021","1355","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Tue Feb 02 14:27:29 GMT 2021","Tue Feb 02 14:32:29 GMT 2021","300010","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Tue Feb 02 13:07:10 GMT 2021","Tue Feb 02 13:12:10 GMT 2021","300002","","Generate stud horse","","Generate stud horse","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Tue Feb 02 13:13:00 GMT 2021","Tue Feb 02 13:13:05 GMT 2021","4439","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Tue Feb 02 14:47:02 GMT 2021","Tue Feb 02 14:49:18 GMT 2021","135040","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Tue Feb 02 13:34:00 GMT 2021","Tue Feb 02 13:39:00 GMT 2021","300004","","Generate stud horse","","Generate stud horse","Select horse in My stable","Select horse in My stable",""
"failed","Tue Feb 02 13:18:05 GMT 2021","Tue Feb 02 13:23:05 GMT 2021","300015","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Tue Feb 02 14:20:40 GMT 2021","Tue Feb 02 14:20:41 GMT 2021","992","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Feb 02 14:25:14 GMT 2021","Tue Feb 02 14:27:29 GMT 2021","135031","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Tue Feb 02 15:04:18 GMT 2021","Tue Feb 02 15:04:19 GMT 2021","1255","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Tue Feb 02 13:12:49 GMT 2021","Tue Feb 02 13:12:51 GMT 2021","2711","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Tue Feb 02 13:33:47 GMT 2021","Tue Feb 02 13:33:56 GMT 2021","9016","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Tue Feb 02 13:56:08 GMT 2021","Tue Feb 02 13:56:12 GMT 2021","3571","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Tue Feb 02 13:12:33 GMT 2021","Tue Feb 02 13:12:42 GMT 2021","8474","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Tue Feb 02 13:28:23 GMT 2021","Tue Feb 02 13:28:23 GMT 2021","450","","Validate the some pages on app work well","","Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"passed","Tue Feb 02 13:28:26 GMT 2021","Tue Feb 02 13:28:29 GMT 2021","2806","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Tue Feb 02 13:07:09 GMT 2021","Tue Feb 02 13:07:10 GMT 2021","783","","Generate stud horse","","Generate stud horse","Proceed breeding steps","Proceed breeding steps",""
"passed","Tue Feb 02 13:56:12 GMT 2021","Tue Feb 02 13:57:09 GMT 2021","57862","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Tue Feb 02 13:44:19 GMT 2021","Tue Feb 02 13:44:19 GMT 2021","9","","Purchase horse with ETH","","Purchase horse with ETH","Verify that our order is performed","Verify that our order is performed",""
"failed","Tue Feb 02 13:28:19 GMT 2021","Tue Feb 02 13:28:20 GMT 2021","1823","","Validate the some pages on app work well","","Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"passed","Tue Feb 02 14:42:29 GMT 2021","Tue Feb 02 14:42:30 GMT 2021","977","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Feb 02 13:45:53 GMT 2021","Tue Feb 02 13:50:53 GMT 2021","300015","","Buy horse with credit card","","Buy horse with credit card","Process payment by cash","Process payment by cash",""
"failed","Tue Feb 02 14:59:18 GMT 2021","Tue Feb 02 15:04:18 GMT 2021","300003","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Tue Feb 02 13:33:59 GMT 2021","Tue Feb 02 13:34:00 GMT 2021","908","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"passed","Tue Feb 02 13:33:56 GMT 2021","Tue Feb 02 13:33:59 GMT 2021","3313","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Tue Feb 02 14:14:38 GMT 2021","Tue Feb 02 14:14:43 GMT 2021","4800","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"passed","Tue Feb 02 14:02:10 GMT 2021","Tue Feb 02 14:02:11 GMT 2021","1053","","Dual horse cash","","Dual horse cash","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Feb 02 13:39:19 GMT 2021","Tue Feb 02 13:44:19 GMT 2021","300017","","Purchase horse with ETH","","Purchase horse with ETH","Purchase horse with ETH","Purchase horse with ETH",""
"failed","Tue Feb 02 14:37:29 GMT 2021","Tue Feb 02 14:42:29 GMT 2021","300007","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Feb 02 15:04:19 GMT 2021","Tue Feb 02 15:04:20 GMT 2021","161","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
