"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 22 17:26:09 GMT 2021","Fri Jan 22 17:26:24 GMT 2021","15023","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Fri Jan 22 16:13:05 GMT 2021","Fri Jan 22 16:13:13 GMT 2021","7419","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Fri Jan 22 16:40:31 GMT 2021","Fri Jan 22 16:40:32 GMT 2021","839","","Dual horse cash","","Dual horse cash","Open new browser with magic link","Open new browser with magic link",""
"passed","Fri Jan 22 16:01:59 GMT 2021","Fri Jan 22 16:02:16 GMT 2021","16542","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 15:33:47 GMT 2021","Fri Jan 22 15:33:52 GMT 2021","4347","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"passed","Fri Jan 22 16:58:20 GMT 2021","Fri Jan 22 16:58:32 GMT 2021","11504","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jan 22 16:40:42 GMT 2021","Fri Jan 22 16:40:51 GMT 2021","8755","","Buy horse with credit card","","Buy horse with credit card","Update metamask info","Update metamask info",""
"passed","Fri Jan 22 16:25:16 GMT 2021","Fri Jan 22 16:25:27 GMT 2021","10998","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Fri Jan 22 17:10:00 GMT 2021","Fri Jan 22 17:11:03 GMT 2021","63238","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 15:38:58 GMT 2021","Fri Jan 22 15:39:08 GMT 2021","10294","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Fri Jan 22 17:51:35 GMT 2021","Fri Jan 22 17:56:36 GMT 2021","300014","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"failed","Fri Jan 22 16:19:37 GMT 2021","Fri Jan 22 16:19:37 GMT 2021","158","","Purchase horse with ETH","","Purchase horse with ETH","Purchase horse with ETH","Purchase horse with ETH",""
"failed","Fri Jan 22 17:46:34 GMT 2021","Fri Jan 22 17:51:34 GMT 2021","300004","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Fri Jan 22 17:26:30 GMT 2021","Fri Jan 22 17:31:30 GMT 2021","300047","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Fri Jan 22 16:35:31 GMT 2021","Fri Jan 22 16:40:31 GMT 2021","300066","","Dual horse cash","","Dual horse cash","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jan 22 15:33:37 GMT 2021","Fri Jan 22 15:33:47 GMT 2021","10477","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 16:12:48 GMT 2021","Fri Jan 22 16:13:05 GMT 2021","16689","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 16:12:43 GMT 2021","Fri Jan 22 16:12:48 GMT 2021","5030","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Fri Jan 22 16:41:32 GMT 2021","Fri Jan 22 16:41:42 GMT 2021","10288","","Buy horse with credit card","","Buy horse with credit card","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Fri Jan 22 17:31:30 GMT 2021","Fri Jan 22 17:31:30 GMT 2021","603","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Fri Jan 22 15:33:34 GMT 2021","Fri Jan 22 15:33:37 GMT 2021","2973","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Update metamask info","Update metamask info",""
"passed","Fri Jan 22 15:44:45 GMT 2021","Fri Jan 22 15:44:57 GMT 2021","12673","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Apply the discount coupon : ZED-15-DOLLARS","Apply the discount coupon : ZED-15-DOLLARS",""
"passed","Fri Jan 22 16:18:53 GMT 2021","Fri Jan 22 16:19:15 GMT 2021","22267","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 16:24:43 GMT 2021","Fri Jan 22 16:24:49 GMT 2021","6877","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jan 22 15:50:33 GMT 2021","Fri Jan 22 15:50:47 GMT 2021","13279","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 15:50:47 GMT 2021","Fri Jan 22 15:50:52 GMT 2021","5405","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Check that avatar is shown then click on Marketplace link","Check that avatar is shown then click on Marketplace link",""
"passed","Fri Jan 22 16:19:15 GMT 2021","Fri Jan 22 16:19:37 GMT 2021","21415","","Purchase horse with ETH","","Purchase horse with ETH","Go to Marketplace and buy horse by ETH","Go to Marketplace and buy horse by ETH",""
"passed","Fri Jan 22 15:50:30 GMT 2021","Fri Jan 22 15:50:33 GMT 2021","3400","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jan 22 15:33:52 GMT 2021","Fri Jan 22 15:33:52 GMT 2021","0","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Select horses from user stable to the open gate","Select horses from user stable to the open gate",""
"passed","Fri Jan 22 15:39:16 GMT 2021","Fri Jan 22 15:39:23 GMT 2021","7281","","Generate stud horse","","Generate stud horse","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Fri Jan 22 17:21:09 GMT 2021","Fri Jan 22 17:26:09 GMT 2021","300061","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Fri Jan 22 16:40:32 GMT 2021","Fri Jan 22 16:40:32 GMT 2021","22","","Dual horse cash","","Dual horse cash","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Fri Jan 22 16:24:49 GMT 2021","Fri Jan 22 16:25:16 GMT 2021","26708","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 16:01:53 GMT 2021","Fri Jan 22 16:01:59 GMT 2021","6283","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Fri Jan 22 16:02:23 GMT 2021","Fri Jan 22 16:07:23 GMT 2021","300010","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"failed","Fri Jan 22 17:36:31 GMT 2021","Fri Jan 22 17:41:31 GMT 2021","300053","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Fri Jan 22 15:44:57 GMT 2021","Fri Jan 22 15:45:27 GMT 2021","30137","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and buy horse with discount - Payment with ETH","Go to Marketplace and buy horse with discount - Payment with ETH",""
"passed","Fri Jan 22 15:39:13 GMT 2021","Fri Jan 22 15:39:15 GMT 2021","2127","","Generate stud horse","","Generate stud horse","Select female horse","Select female horse",""
"failed","Fri Jan 22 16:59:29 GMT 2021","Fri Jan 22 17:04:29 GMT 2021","300024","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : EXPIRED_COUPON","Apply the discount coupon : EXPIRED_COUPON",""
"passed","Fri Jan 22 16:58:32 GMT 2021","Fri Jan 22 16:59:19 GMT 2021","47099","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jan 22 15:38:54 GMT 2021","Fri Jan 22 15:38:58 GMT 2021","3213","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"failed","Fri Jan 22 17:21:08 GMT 2021","Fri Jan 22 17:21:09 GMT 2021","939","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Fri Jan 22 17:31:30 GMT 2021","Fri Jan 22 17:31:31 GMT 2021","864","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Fri Jan 22 16:40:32 GMT 2021","Fri Jan 22 16:40:32 GMT 2021","11","","Dual horse cash","","Dual horse cash","dual horse","dual horse",""
"passed","Fri Jan 22 15:33:52 GMT 2021","Fri Jan 22 15:33:52 GMT 2021","0","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Select event and check if size is correct","Select event and check if size is correct",""
"passed","Fri Jan 22 15:39:12 GMT 2021","Fri Jan 22 15:39:13 GMT 2021","1041","","Generate stud horse","","Generate stud horse","Select mate horse","Select mate horse",""
