"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 15 04:52:58 GMT 2021","Mon Mar 15 04:54:58 GMT 2021","120029","","Generate stud horse","","Generate stud horse","Select mate horse","Select mate horse",""
"failed","Mon Mar 15 04:51:42 GMT 2021","Mon Mar 15 04:51:43 GMT 2021","1095","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"passed","Mon Mar 15 05:18:23 GMT 2021","Mon Mar 15 05:18:24 GMT 2021","1205","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Mar 15 05:35:18 GMT 2021","Mon Mar 15 05:35:28 GMT 2021","10382","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Mon Mar 15 04:48:08 GMT 2021","Mon Mar 15 04:48:08 GMT 2021","1","","Purchase horse with ETH","","Purchase horse with ETH","Verify that our order is performed","Verify that our order is performed",""
"failed","Mon Mar 15 04:48:08 GMT 2021","Mon Mar 15 04:48:08 GMT 2021","9","","Purchase horse with ETH","","Purchase horse with ETH","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Mon Mar 15 05:20:26 GMT 2021","Mon Mar 15 05:22:26 GMT 2021","120004","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Complete the horse nomination process","Complete the horse nomination process",""
"passed","Mon Mar 15 04:37:59 GMT 2021","Mon Mar 15 04:38:11 GMT 2021","12181","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Mon Mar 15 04:50:54 GMT 2021","Mon Mar 15 04:50:55 GMT 2021","1043","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Mar 15 05:37:04 GMT 2021","Mon Mar 15 05:37:23 GMT 2021","18829","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Mar 15 04:47:20 GMT 2021","Mon Mar 15 04:47:21 GMT 2021","1126","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Mon Mar 15 05:12:10 GMT 2021","Mon Mar 15 05:14:10 GMT 2021","120002","","Generate stud horse","","Generate stud horse","Complete the horse nomination process","Complete the horse nomination process",""
"passed","Mon Mar 15 04:47:53 GMT 2021","Mon Mar 15 04:48:08 GMT 2021","14626","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Mar 15 04:52:20 GMT 2021","Mon Mar 15 04:52:58 GMT 2021","37459","","Generate stud horse","","Generate stud horse","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"passed","Mon Mar 15 05:14:25 GMT 2021","Mon Mar 15 05:14:30 GMT 2021","5566","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 04:48:30 GMT 2021","Mon Mar 15 04:48:35 GMT 2021","5287","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Mon Mar 15 04:44:15 GMT 2021","Mon Mar 15 04:44:20 GMT 2021","4788","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 05:18:35 GMT 2021","Mon Mar 15 05:19:09 GMT 2021","34008","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Mon Mar 15 05:17:04 GMT 2021","Mon Mar 15 05:17:10 GMT 2021","5434","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 04:51:47 GMT 2021","Mon Mar 15 04:51:48 GMT 2021","771","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Mon Mar 15 04:47:19 GMT 2021","Mon Mar 15 04:47:19 GMT 2021","701","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Mon Mar 15 05:37:24 GMT 2021","Mon Mar 15 05:37:34 GMT 2021","9718","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"failed","Mon Mar 15 05:00:58 GMT 2021","Mon Mar 15 05:02:58 GMT 2021","120003","","Generate stud horse","","Generate stud horse","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"passed","Mon Mar 15 04:51:48 GMT 2021","Mon Mar 15 04:51:49 GMT 2021","951","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Mon Mar 15 05:07:10 GMT 2021","Mon Mar 15 05:07:28 GMT 2021","18333","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Mar 15 04:48:08 GMT 2021","Mon Mar 15 04:48:08 GMT 2021","2","","Purchase horse with ETH","","Purchase horse with ETH","Apply the discount coupon : ANH_TEST","Apply the discount coupon : ANH_TEST",""
"passed","Mon Mar 15 05:03:07 GMT 2021","Mon Mar 15 05:03:26 GMT 2021","19501","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"passed","Mon Mar 15 05:35:17 GMT 2021","Mon Mar 15 05:35:18 GMT 2021","931","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Mon Mar 15 05:27:02 GMT 2021","Mon Mar 15 05:29:02 GMT 2021","120002","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : ANH_TEST","Apply the discount coupon : ANH_TEST",""
"failed","Mon Mar 15 04:54:58 GMT 2021","Mon Mar 15 04:56:58 GMT 2021","120004","","Generate stud horse","","Generate stud horse","Select female horse","Select female horse",""
"passed","Mon Mar 15 05:04:53 GMT 2021","Mon Mar 15 05:05:01 GMT 2021","7348","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Mon Mar 15 04:47:19 GMT 2021","Mon Mar 15 04:47:20 GMT 2021","928","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Mon Mar 15 05:30:08 GMT 2021","Mon Mar 15 05:30:49 GMT 2021","41578","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"passed","Mon Mar 15 05:33:11 GMT 2021","Mon Mar 15 05:33:22 GMT 2021","10719","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Mon Mar 15 05:03:26 GMT 2021","Mon Mar 15 05:03:34 GMT 2021","7559","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Mon Mar 15 05:18:24 GMT 2021","Mon Mar 15 05:18:35 GMT 2021","11280","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Mon Mar 15 05:29:07 GMT 2021","Mon Mar 15 05:29:13 GMT 2021","5596","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 05:14:30 GMT 2021","Mon Mar 15 05:14:48 GMT 2021","17803","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Mar 15 05:34:58 GMT 2021","Mon Mar 15 05:35:17 GMT 2021","19415","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Mar 15 04:44:35 GMT 2021","Mon Mar 15 04:44:45 GMT 2021","9810","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Mon Mar 15 05:19:51 GMT 2021","Mon Mar 15 05:20:26 GMT 2021","35551","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"failed","Mon Mar 15 04:48:08 GMT 2021","Mon Mar 15 04:48:08 GMT 2021","2","","Purchase horse with ETH","","Purchase horse with ETH","Check the detail payment","Check the detail payment",""
"failed","Mon Mar 15 04:47:45 GMT 2021","Mon Mar 15 04:47:45 GMT 2021","3","","Buy horse with credit card","","Buy horse with credit card","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Mon Mar 15 04:47:15 GMT 2021","Mon Mar 15 04:47:16 GMT 2021","881","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"passed","Mon Mar 15 05:29:58 GMT 2021","Mon Mar 15 05:30:08 GMT 2021","9897","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open new browser with magic link","Open new browser with magic link",""
"passed","Mon Mar 15 05:33:22 GMT 2021","Mon Mar 15 05:33:57 GMT 2021","34979","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Mon Mar 15 04:51:49 GMT 2021","Mon Mar 15 04:51:50 GMT 2021","1041","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"passed","Mon Mar 15 05:26:22 GMT 2021","Mon Mar 15 05:27:02 GMT 2021","40013","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Mon Mar 15 05:32:51 GMT 2021","Mon Mar 15 05:33:10 GMT 2021","19179","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Mar 15 05:09:40 GMT 2021","Mon Mar 15 05:09:46 GMT 2021","5783","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 04:47:48 GMT 2021","Mon Mar 15 04:47:53 GMT 2021","4840","","Purchase horse with ETH","","Purchase horse with ETH","Update metamask info","Update metamask info",""
"passed","Mon Mar 15 04:47:09 GMT 2021","Mon Mar 15 04:47:15 GMT 2021","5756","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"passed","Mon Mar 15 05:33:10 GMT 2021","Mon Mar 15 05:33:11 GMT 2021","1027","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Mar 15 05:18:03 GMT 2021","Mon Mar 15 05:18:23 GMT 2021","19426","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Mon Mar 15 05:22:26 GMT 2021","Mon Mar 15 05:22:37 GMT 2021","10510","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Verify if the newborn horse name is updated","Verify if the newborn horse name is updated",""
"passed","Mon Mar 15 05:04:35 GMT 2021","Mon Mar 15 05:04:53 GMT 2021","18640","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Mon Mar 15 04:56:58 GMT 2021","Mon Mar 15 04:58:58 GMT 2021","120006","","Generate stud horse","","Generate stud horse","Proceed breeding steps","Proceed breeding steps",""
"failed","Mon Mar 15 04:48:37 GMT 2021","Mon Mar 15 04:50:37 GMT 2021","120003","","Generate stud horse","","Generate stud horse","Select horse in My stable","Select horse in My stable",""
"passed","Mon Mar 15 05:10:03 GMT 2021","Mon Mar 15 05:10:10 GMT 2021","7464","","Generate stud horse","","Generate stud horse","Click on Accept button to close the cookie popup","Click on Accept button to close the cookie popup",""
"passed","Mon Mar 15 04:51:50 GMT 2021","Mon Mar 15 04:51:52 GMT 2021","1965","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Mon Mar 15 05:38:44 GMT 2021","Mon Mar 15 05:39:03 GMT 2021","19318","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Mar 15 04:51:43 GMT 2021","Mon Mar 15 04:51:46 GMT 2021","2751","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Mon Mar 15 05:20:26 GMT 2021","Mon Mar 15 05:20:26 GMT 2021","110","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Scroll to horse with index","Scroll to horse with index",""
"failed","Mon Mar 15 05:14:10 GMT 2021","Mon Mar 15 05:14:21 GMT 2021","10399","","Generate stud horse","","Generate stud horse","Verify if the newborn horse name is updated","Verify if the newborn horse name is updated",""
"passed","Mon Mar 15 04:47:18 GMT 2021","Mon Mar 15 04:47:19 GMT 2021","635","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Mon Mar 15 04:40:11 GMT 2021","Mon Mar 15 04:42:11 GMT 2021","120022","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Mon Mar 15 04:58:58 GMT 2021","Mon Mar 15 05:00:58 GMT 2021","120002","","Generate stud horse","","Generate stud horse","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Mon Mar 15 04:47:26 GMT 2021","Mon Mar 15 04:47:31 GMT 2021","4902","","Buy horse with credit card","","Buy horse with credit card","Update metamask info","Update metamask info",""
"failed","Mon Mar 15 05:05:01 GMT 2021","Mon Mar 15 05:07:01 GMT 2021","120022","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Mon Mar 15 04:51:46 GMT 2021","Mon Mar 15 04:51:47 GMT 2021","700","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Mon Mar 15 05:29:13 GMT 2021","Mon Mar 15 05:29:31 GMT 2021","18309","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Mon Mar 15 05:29:39 GMT 2021","Mon Mar 15 05:29:57 GMT 2021","18224","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Mon Mar 15 05:29:57 GMT 2021","Mon Mar 15 05:29:58 GMT 2021","1017","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Mon Mar 15 05:39:04 GMT 2021","Mon Mar 15 05:39:16 GMT 2021","11218","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
