"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","7","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","15","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:29 GMT 2021","Sat Jan 23 09:42:29 GMT 2021","4","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","26","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","351","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","5","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","1","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Apply the discount coupon : ZED-15-DOLLARS","Apply the discount coupon : ZED-15-DOLLARS",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","0","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","5","","Buy horse with credit card","","Buy horse with credit card","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","6","","Generate stud horse","","Generate stud horse","Select mate horse","Select mate horse",""
"passed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:26 GMT 2021","943","","Dual horse cash","","Dual horse cash","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","4","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","3","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:29 GMT 2021","Sat Jan 23 09:42:29 GMT 2021","6","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","1","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","15","","Generate stud horse","","Generate stud horse","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","5","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:26 GMT 2021","Sat Jan 23 09:42:26 GMT 2021","4","","Dual horse cash","","Dual horse cash","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","11","","Generate stud horse","","Generate stud horse","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","17","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:29 GMT 2021","Sat Jan 23 09:42:29 GMT 2021","3","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","3","","Buy horse with credit card","","Buy horse with credit card","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","0","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : INVALID_COUPON","Apply the discount coupon : INVALID_COUPON",""
"failed","Sat Jan 23 09:42:23 GMT 2021","Sat Jan 23 09:42:23 GMT 2021","8","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","0","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Apply the discount coupon : ZED-15-DOLLARS","Apply the discount coupon : ZED-15-DOLLARS",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","1","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","5","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","11","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","1","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:31 GMT 2021","Sat Jan 23 09:42:31 GMT 2021","1","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","1","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : EXPIRED_COUPON","Apply the discount coupon : EXPIRED_COUPON",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","8","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","4","","Purchase horse with ETH","","Purchase horse with ETH","Purchase horse with ETH","Purchase horse with ETH",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","3","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","2","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","2","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","2","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","7","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","3","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Process the checkout with banking account and check value","Process the checkout with banking account and check value",""
"failed","Sat Jan 23 09:42:26 GMT 2021","Sat Jan 23 09:42:26 GMT 2021","12","","Dual horse cash","","Dual horse cash","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","3","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Apply the discount coupon : ZED-10-PERCENT","Apply the discount coupon : ZED-10-PERCENT",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","5","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","8","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"failed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:28 GMT 2021","5","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","13","","Purchase horse with ETH","","Purchase horse with ETH","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","5","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Purchase horse with ETH","","Purchase horse with ETH","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jan 23 09:42:27 GMT 2021","Sat Jan 23 09:42:27 GMT 2021","2","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","1","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:30 GMT 2021","Sat Jan 23 09:42:31 GMT 2021","1099","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jan 23 09:42:28 GMT 2021","Sat Jan 23 09:42:29 GMT 2021","866","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","10","","Buy horse with credit card","","Buy horse with credit card","Process payment by cash","Process payment by cash",""
"failed","Sat Jan 23 09:42:31 GMT 2021","Sat Jan 23 09:42:31 GMT 2021","4","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Buy horse with credit card","","Buy horse with credit card","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jan 23 09:42:23 GMT 2021","Sat Jan 23 09:42:23 GMT 2021","4","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","3","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","1","","Buy horse with credit card","","Buy horse with credit card","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jan 23 09:42:24 GMT 2021","Sat Jan 23 09:42:24 GMT 2021","1","","Generate stud horse","","Generate stud horse","Proceed breeding steps","Proceed breeding steps",""
"failed","Sat Jan 23 09:42:25 GMT 2021","Sat Jan 23 09:42:25 GMT 2021","11","","Purchase horse with ETH","","Purchase horse with ETH","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
