"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 24 22:55:18 ICT 2021","Sun Jan 24 22:55:21 ICT 2021","3757","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 22:59:35 ICT 2021","Sun Jan 24 22:59:40 ICT 2021","5089","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 23:03:15 ICT 2021","Sun Jan 24 23:03:31 ICT 2021","15900","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jan 24 23:02:44 ICT 2021","Sun Jan 24 23:03:14 ICT 2021","30014","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sat Jan 23 10:21:19 ICT 2021","Sat Jan 23 10:21:19 ICT 2021","0","","Dual horse cash","","Dual horse cash","dual horse","dual horse",""
"passed","Sat Jan 23 10:21:49 ICT 2021","Sat Jan 23 10:22:49 ICT 2021","60291","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check that avatar is shown then click on Wallet","Check that avatar is shown then click on Wallet",""
"failed","Sun Jan 24 22:56:07 ICT 2021","Sun Jan 24 22:56:37 ICT 2021","30008","","Purchase horse with ETH","","Purchase horse with ETH","Purchase horse with ETH","Purchase horse with ETH",""
"passed","Sun Jan 24 22:52:42 ICT 2021","Sun Jan 24 22:52:47 ICT 2021","4264","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 22:57:44 ICT 2021","Sun Jan 24 22:57:56 ICT 2021","11235","","Dual horse cash","","Dual horse cash","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jan 24 23:04:15 ICT 2021","Sun Jan 24 23:04:45 ICT 2021","30012","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sun Jan 24 22:59:02 ICT 2021","Sun Jan 24 22:59:32 ICT 2021","30010","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Sun Jan 24 23:01:10 ICT 2021","Sun Jan 24 23:01:16 ICT 2021","5496","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"passed","Sun Jan 24 22:56:45 ICT 2021","Sun Jan 24 22:56:59 ICT 2021","14196","","Buy horse with credit card","","Buy horse with credit card","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jan 24 22:55:04 ICT 2021","Sun Jan 24 22:55:07 ICT 2021","3252","","Generate stud horse","","Generate stud horse","Proceed breeding steps","Proceed breeding steps",""
"passed","Sun Jan 24 22:58:29 ICT 2021","Sun Jan 24 22:58:33 ICT 2021","4218","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 22:54:59 ICT 2021","Sun Jan 24 22:55:04 ICT 2021","4789","","Generate stud horse","","Generate stud horse","Select female horse","Select female horse",""
"passed","Sun Jan 24 22:54:35 ICT 2021","Sun Jan 24 22:54:40 ICT 2021","4593","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 22:52:58 ICT 2021","Sun Jan 24 22:53:04 ICT 2021","5697","","Use fixed discount voucher to buy horse with card while logging in with Metamask","","Use fixed discount voucher to buy horse with card while logging in with Metamask","Check that avatar is shown then click on Marketplace to select first horse","Check that avatar is shown then click on Marketplace to select first horse",""
"passed","Sun Jan 24 22:51:54 ICT 2021","Sun Jan 24 22:52:10 ICT 2021","16283","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jan 24 22:55:48 ICT 2021","Sun Jan 24 22:56:01 ICT 2021","12730","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jan 24 22:56:37 ICT 2021","Sun Jan 24 22:56:37 ICT 2021","15","","Purchase horse with ETH","","Purchase horse with ETH","Verify that our order is performed","Verify that our order is performed",""
"passed","Sun Jan 24 22:59:40 ICT 2021","Sun Jan 24 22:59:52 ICT 2021","11574","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jan 24 22:55:43 ICT 2021","Sun Jan 24 22:55:48 ICT 2021","5376","","Purchase horse with ETH","","Purchase horse with ETH","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 23:01:00 ICT 2021","Sun Jan 24 23:01:10 ICT 2021","10528","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jan 24 23:03:33 ICT 2021","Sun Jan 24 23:03:45 ICT 2021","11880","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jan 24 23:00:55 ICT 2021","Sun Jan 24 23:01:00 ICT 2021","4197","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jan 24 22:58:57 ICT 2021","Sun Jan 24 22:59:02 ICT 2021","5466","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
