"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 11 07:45:27 GMT 2021","Thu Feb 11 07:45:31 GMT 2021","3805","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Thu Feb 11 07:41:13 GMT 2021","Thu Feb 11 07:41:13 GMT 2021","1","","Buy horse with credit card","","Buy horse with credit card","Apply the discount coupon : ANH_TEST","Apply the discount coupon : ANH_TEST",""
"failed","Thu Feb 11 08:08:55 GMT 2021","Thu Feb 11 08:08:56 GMT 2021","1301","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Feb 11 08:29:04 GMT 2021","Thu Feb 11 08:31:04 GMT 2021","120013","","Pick horses to gate and process Next to Run event by logging in with magic link","","Pick horses to gate and process Next to Run event by logging in with magic link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Thu Feb 11 07:45:31 GMT 2021","Thu Feb 11 07:46:29 GMT 2021","57648","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Thu Feb 11 07:41:30 GMT 2021","Thu Feb 11 07:41:30 GMT 2021","1","","Purchase horse with ETH","","Purchase horse with ETH","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Thu Feb 11 07:40:21 GMT 2021","Thu Feb 11 07:40:23 GMT 2021","2034","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Apply the discount coupon : ANH_TEST","Apply the discount coupon : ANH_TEST",""
"passed","Thu Feb 11 08:06:35 GMT 2021","Thu Feb 11 08:06:49 GMT 2021","13630","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Thu Feb 11 07:40:15 GMT 2021","Thu Feb 11 07:40:21 GMT 2021","6015","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Thu Feb 11 08:12:58 GMT 2021","Thu Feb 11 08:14:58 GMT 2021","120010","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Thu Feb 11 07:41:16 GMT 2021","Thu Feb 11 07:41:19 GMT 2021","3609","","Purchase horse with ETH","","Purchase horse with ETH","Update metamask info","Update metamask info",""
"passed","Thu Feb 11 07:43:58 GMT 2021","Thu Feb 11 07:44:08 GMT 2021","10541","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Thu Feb 11 08:14:59 GMT 2021","Thu Feb 11 08:14:59 GMT 2021","268","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Thu Feb 11 07:40:29 GMT 2021","Thu Feb 11 07:40:29 GMT 2021","693","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Thu Feb 11 07:40:38 GMT 2021","Thu Feb 11 07:40:49 GMT 2021","10917","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Thu Feb 11 08:23:02 GMT 2021","Thu Feb 11 08:25:02 GMT 2021","120013","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Thu Feb 11 08:35:05 GMT 2021","Thu Feb 11 08:37:05 GMT 2021","120005","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Thu Feb 11 08:03:43 GMT 2021","Thu Feb 11 08:04:28 GMT 2021","45026","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Thu Feb 11 07:41:19 GMT 2021","Thu Feb 11 07:41:30 GMT 2021","10653","","Purchase horse with ETH","","Purchase horse with ETH","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Thu Feb 11 07:55:14 GMT 2021","Thu Feb 11 07:55:18 GMT 2021","4160","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Thu Feb 11 08:29:03 GMT 2021","Thu Feb 11 08:29:04 GMT 2021","1241","","Pick horses to gate and process Next to Run event by logging in with magic link","","Pick horses to gate and process Next to Run event by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Feb 11 08:31:04 GMT 2021","Thu Feb 11 08:33:04 GMT 2021","120005","","Pick horses to gate and process Next to Run event by logging in with magic link","","Pick horses to gate and process Next to Run event by logging in with magic link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Thu Feb 11 07:45:13 GMT 2021","Thu Feb 11 07:45:17 GMT 2021","3649","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Thu Feb 11 08:37:07 GMT 2021","Thu Feb 11 08:39:07 GMT 2021","120007","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Thu Feb 11 07:54:59 GMT 2021","Thu Feb 11 07:55:03 GMT 2021","4141","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Update metamask info","Update metamask info",""
"passed","Thu Feb 11 07:55:18 GMT 2021","Thu Feb 11 07:55:38 GMT 2021","20023","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Thu Feb 11 07:40:23 GMT 2021","Thu Feb 11 07:40:29 GMT 2021","5609","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","","Use fixed discount voucher to buy horse with ETH while logging in with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Thu Feb 11 08:21:01 GMT 2021","Thu Feb 11 08:21:02 GMT 2021","1254","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Thu Feb 11 07:41:37 GMT 2021","Thu Feb 11 07:41:47 GMT 2021","10463","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"passed","Thu Feb 11 07:40:34 GMT 2021","Thu Feb 11 07:40:38 GMT 2021","3699","","Use percent discount voucher to buy horse with card while logging in with Metamask","","Use percent discount voucher to buy horse with card while logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Thu Feb 11 07:44:13 GMT 2021","Thu Feb 11 07:45:10 GMT 2021","57669","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Thu Feb 11 08:29:04 GMT 2021","Thu Feb 11 08:29:04 GMT 2021","292","","Pick horses to gate and process Next to Run event by logging in with magic link","","Pick horses to gate and process Next to Run event by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Thu Feb 11 08:37:05 GMT 2021","Thu Feb 11 08:37:06 GMT 2021","1218","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Feb 11 07:41:13 GMT 2021","Thu Feb 11 07:41:13 GMT 2021","9","","Buy horse with credit card","","Buy horse with credit card","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Thu Feb 11 07:44:08 GMT 2021","Thu Feb 11 07:44:13 GMT 2021","4180","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Thu Feb 11 07:41:51 GMT 2021","Thu Feb 11 07:43:51 GMT 2021","120003","","Pick horses to gate and process Next to Run event","","Pick horses to gate and process Next to Run event","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Thu Feb 11 08:10:56 GMT 2021","Thu Feb 11 08:12:56 GMT 2021","120024","","Use expired discount voucher when logging in with Metamask","","Use expired discount voucher when logging in with Metamask","Apply the discount coupon : INVALID_COUPON","Apply the discount coupon : INVALID_COUPON",""
