"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Apr 22 12:23:12 GMT 2021","Thu Apr 22 12:23:27 GMT 2021","15035","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Thu Apr 22 14:01:58 GMT 2021","Thu Apr 22 14:02:11 GMT 2021","12762","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Thu Apr 22 13:49:55 GMT 2021","Thu Apr 22 13:54:55 GMT 2021","300008","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Thu Apr 22 12:12:58 GMT 2021","Thu Apr 22 12:13:06 GMT 2021","7939","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Thu Apr 22 13:47:21 GMT 2021","Thu Apr 22 13:47:25 GMT 2021","3739","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"passed","Thu Apr 22 13:18:26 GMT 2021","Thu Apr 22 13:18:29 GMT 2021","3651","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Thu Apr 22 12:23:46 GMT 2021","Thu Apr 22 12:23:49 GMT 2021","3575","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 13:16:11 GMT 2021","Thu Apr 22 13:17:15 GMT 2021","63676","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and type amount to deposit","Click on Deposit button and type amount to deposit",""
"failed","Thu Apr 22 12:18:12 GMT 2021","Thu Apr 22 12:23:12 GMT 2021","300003","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Thu Apr 22 13:54:56 GMT 2021","Thu Apr 22 13:55:08 GMT 2021","12468","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Thu Apr 22 12:54:51 GMT 2021","Thu Apr 22 12:54:51 GMT 2021","467","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"failed","Thu Apr 22 12:54:51 GMT 2021","Thu Apr 22 12:59:51 GMT 2021","300008","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"failed","Thu Apr 22 13:31:15 GMT 2021","Thu Apr 22 13:36:15 GMT 2021","300005","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Thu Apr 22 12:44:24 GMT 2021","Thu Apr 22 12:44:24 GMT 2021","597","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"passed","Thu Apr 22 12:45:14 GMT 2021","Thu Apr 22 12:45:25 GMT 2021","10808","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Thu Apr 22 13:20:03 GMT 2021","Thu Apr 22 13:20:48 GMT 2021","45072","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Thu Apr 22 12:13:12 GMT 2021","Thu Apr 22 12:18:12 GMT 2021","300021","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Thu Apr 22 12:44:42 GMT 2021","Thu Apr 22 12:44:43 GMT 2021","471","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Thu Apr 22 12:39:01 GMT 2021","Thu Apr 22 12:44:01 GMT 2021","300005","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Thu Apr 22 13:36:28 GMT 2021","Thu Apr 22 13:36:29 GMT 2021","997","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Apr 22 13:20:48 GMT 2021","Thu Apr 22 13:25:48 GMT 2021","300004","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Thu Apr 22 12:45:10 GMT 2021","Thu Apr 22 12:45:13 GMT 2021","3219","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Thu Apr 22 13:47:38 GMT 2021","Thu Apr 22 13:47:39 GMT 2021","1076","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Apr 22 12:45:26 GMT 2021","Thu Apr 22 12:49:58 GMT 2021","272381","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"passed","Thu Apr 22 12:50:01 GMT 2021","Thu Apr 22 12:50:01 GMT 2021","538","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Thu Apr 22 13:25:48 GMT 2021","Thu Apr 22 13:30:48 GMT 2021","300001","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Thu Apr 22 13:15:00 GMT 2021","Thu Apr 22 13:15:11 GMT 2021","10301","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"passed","Thu Apr 22 12:23:57 GMT 2021","Thu Apr 22 12:24:01 GMT 2021","3726","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"passed","Thu Apr 22 12:44:20 GMT 2021","Thu Apr 22 12:44:21 GMT 2021","1047","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"passed","Thu Apr 22 13:31:01 GMT 2021","Thu Apr 22 13:31:02 GMT 2021","1081","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Thu Apr 22 13:55:09 GMT 2021","Thu Apr 22 13:55:10 GMT 2021","925","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Thu Apr 22 13:15:15 GMT 2021","Thu Apr 22 13:15:50 GMT 2021","35261","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"passed","Thu Apr 22 13:41:10 GMT 2021","Thu Apr 22 13:41:20 GMT 2021","10092","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Thu Apr 22 13:46:22 GMT 2021","Thu Apr 22 13:47:03 GMT 2021","40559","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Thu Apr 22 12:24:01 GMT 2021","Thu Apr 22 12:29:01 GMT 2021","300018","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"failed","Thu Apr 22 13:57:13 GMT 2021","Thu Apr 22 14:01:46 GMT 2021","273048","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Thu Apr 22 13:47:39 GMT 2021","Thu Apr 22 13:47:40 GMT 2021","856","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Thu Apr 22 13:55:08 GMT 2021","Thu Apr 22 13:55:09 GMT 2021","1063","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Thu Apr 22 12:44:28 GMT 2021","Thu Apr 22 12:44:31 GMT 2021","3333","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Update metamask info","Update metamask info",""
"failed","Thu Apr 22 13:04:51 GMT 2021","Thu Apr 22 13:09:51 GMT 2021","300006","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Proceed breeding steps","Proceed breeding steps",""
"passed","Thu Apr 22 12:44:58 GMT 2021","Thu Apr 22 12:45:02 GMT 2021","3440","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 14:02:11 GMT 2021","Thu Apr 22 14:02:12 GMT 2021","990","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Thu Apr 22 13:56:59 GMT 2021","Thu Apr 22 13:57:12 GMT 2021","12684","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Thu Apr 22 12:13:06 GMT 2021","Thu Apr 22 12:13:12 GMT 2021","5430","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Thu Apr 22 12:50:02 GMT 2021","Thu Apr 22 12:50:03 GMT 2021","914","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Thu Apr 22 13:41:48 GMT 2021","Thu Apr 22 13:41:49 GMT 2021","1025","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Thu Apr 22 13:09:51 GMT 2021","Thu Apr 22 13:14:51 GMT 2021","300002","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Thu Apr 22 13:16:07 GMT 2021","Thu Apr 22 13:16:11 GMT 2021","3629","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Thu Apr 22 13:18:16 GMT 2021","Thu Apr 22 13:18:26 GMT 2021","9509","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Thu Apr 22 13:41:02 GMT 2021","Thu Apr 22 13:41:03 GMT 2021","433","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"failed","Thu Apr 22 14:01:46 GMT 2021","Thu Apr 22 14:01:57 GMT 2021","11019","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Thu Apr 22 12:12:55 GMT 2021","Thu Apr 22 12:12:58 GMT 2021","3549","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 13:19:49 GMT 2021","Thu Apr 22 13:20:01 GMT 2021","11837","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Thu Apr 22 13:18:12 GMT 2021","Thu Apr 22 13:18:16 GMT 2021","4366","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 13:41:06 GMT 2021","Thu Apr 22 13:41:10 GMT 2021","4575","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 13:17:15 GMT 2021","Thu Apr 22 13:18:09 GMT 2021","54054","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Check if ETH balance is updated","Check if ETH balance is updated",""
"passed","Thu Apr 22 13:47:06 GMT 2021","Thu Apr 22 13:47:11 GMT 2021","4526","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"passed","Thu Apr 22 13:15:11 GMT 2021","Thu Apr 22 13:15:15 GMT 2021","4062","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Thu Apr 22 14:01:46 GMT 2021","Thu Apr 22 14:01:46 GMT 2021","294","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Thu Apr 22 12:44:24 GMT 2021","Thu Apr 22 12:44:26 GMT 2021","1393","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Thu Apr 22 12:44:16 GMT 2021","Thu Apr 22 12:44:20 GMT 2021","3432","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"passed","Thu Apr 22 12:44:43 GMT 2021","Thu Apr 22 12:44:48 GMT 2021","5594","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Thu Apr 22 12:50:01 GMT 2021","Thu Apr 22 12:50:02 GMT 2021","560","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Thu Apr 22 13:14:56 GMT 2021","Thu Apr 22 13:15:00 GMT 2021","4227","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Thu Apr 22 12:50:18 GMT 2021","Thu Apr 22 12:54:51 GMT 2021","272463","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Thu Apr 22 13:36:29 GMT 2021","Thu Apr 22 13:41:02 GMT 2021","272956","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Thu Apr 22 12:50:04 GMT 2021","Thu Apr 22 12:50:05 GMT 2021","1435","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Thu Apr 22 12:45:25 GMT 2021","Thu Apr 22 12:45:26 GMT 2021","1039","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Thu Apr 22 12:50:00 GMT 2021","Thu Apr 22 12:50:01 GMT 2021","1126","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Thu Apr 22 12:44:49 GMT 2021","Thu Apr 22 12:44:56 GMT 2021","6664","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Thu Apr 22 12:44:22 GMT 2021","Thu Apr 22 12:44:22 GMT 2021","348","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Thu Apr 22 13:41:20 GMT 2021","Thu Apr 22 13:41:24 GMT 2021","3814","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Thu Apr 22 12:44:22 GMT 2021","Thu Apr 22 12:44:23 GMT 2021","681","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Thu Apr 22 13:46:22 GMT 2021","Thu Apr 22 13:46:22 GMT 2021","271","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
