"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 18 12:44:09 GMT 2021","Sun Jul 18 12:49:09 GMT 2021","300011","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 09:21:02 GMT 2021","Sun Jul 18 09:26:02 GMT 2021","300003","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"failed","Sun Jul 18 10:04:57 GMT 2021","Sun Jul 18 10:05:42 GMT 2021","45021","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Sun Jul 18 09:51:43 GMT 2021","Sun Jul 18 09:52:04 GMT 2021","20939","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"failed","Sun Jul 18 10:03:27 GMT 2021","Sun Jul 18 10:04:12 GMT 2021","45022","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Sun Jul 18 12:01:47 GMT 2021","Sun Jul 18 12:01:53 GMT 2021","5780","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 09:52:29 GMT 2021","Sun Jul 18 09:53:09 GMT 2021","39922","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Assign horse to paid races","Assign horse to paid races",""
"passed","Sun Jul 18 11:45:52 GMT 2021","Sun Jul 18 11:45:53 GMT 2021","1090","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 11:02:06 GMT 2021","Sun Jul 18 11:02:08 GMT 2021","1600","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 10:46:48 GMT 2021","Sun Jul 18 10:51:48 GMT 2021","300006","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Check if ETH balance is updated","Check if ETH balance is updated",""
"passed","Sun Jul 18 09:53:30 GMT 2021","Sun Jul 18 09:53:31 GMT 2021","946","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Confirm the transfer","Confirm the transfer",""
"failed","Sun Jul 18 09:15:47 GMT 2021","Sun Jul 18 09:20:47 GMT 2021","300004","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sun Jul 18 11:33:16 GMT 2021","Sun Jul 18 11:38:16 GMT 2021","300010","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 12:44:08 GMT 2021","Sun Jul 18 12:44:09 GMT 2021","381","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:52:05 GMT 2021","Sun Jul 18 09:52:06 GMT 2021","730","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Sun Jul 18 09:53:55 GMT 2021","Sun Jul 18 09:58:55 GMT 2021","300006","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 11:50:59 GMT 2021","Sun Jul 18 11:55:59 GMT 2021","300021","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 10:04:12 GMT 2021","Sun Jul 18 10:04:57 GMT 2021","45020","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"failed","Sun Jul 18 09:31:16 GMT 2021","Sun Jul 18 09:36:16 GMT 2021","300019","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"passed","Sun Jul 18 09:52:16 GMT 2021","Sun Jul 18 09:52:16 GMT 2021","2","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Get token","Get token",""
"failed","Sun Jul 18 11:38:17 GMT 2021","Sun Jul 18 11:40:32 GMT 2021","135064","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"passed","Sun Jul 18 10:51:51 GMT 2021","Sun Jul 18 10:51:55 GMT 2021","4140","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 09:58:55 GMT 2021","Sun Jul 18 09:58:56 GMT 2021","1663","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 12:29:06 GMT 2021","Sun Jul 18 12:34:06 GMT 2021","300017","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Sun Jul 18 09:52:28 GMT 2021","Sun Jul 18 09:52:29 GMT 2021","757","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"passed","Sun Jul 18 09:52:19 GMT 2021","Sun Jul 18 09:52:28 GMT 2021","8243","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"failed","Sun Jul 18 11:55:59 GMT 2021","Sun Jul 18 11:56:44 GMT 2021","45037","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Sun Jul 18 12:59:54 GMT 2021","Sun Jul 18 12:59:56 GMT 2021","1475","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sun Jul 18 09:53:23 GMT 2021","Sun Jul 18 09:53:24 GMT 2021","1042","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Wait until homepage is loading","Wait until homepage is loading",""
"failed","Sun Jul 18 11:02:08 GMT 2021","Sun Jul 18 11:02:53 GMT 2021","45025","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sun Jul 18 10:21:30 GMT 2021","Sun Jul 18 10:26:30 GMT 2021","300005","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select female horse","Select female horse",""
"failed","Sun Jul 18 11:07:53 GMT 2021","Sun Jul 18 11:12:53 GMT 2021","300002","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Sun Jul 18 09:53:40 GMT 2021","Sun Jul 18 09:53:43 GMT 2021","3522","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Sun Jul 18 10:51:55 GMT 2021","Sun Jul 18 10:52:04 GMT 2021","9330","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:26:50 GMT 2021","Sun Jul 18 12:29:06 GMT 2021","135085","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sun Jul 18 09:10:47 GMT 2021","Sun Jul 18 09:15:47 GMT 2021","300016","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Sun Jul 18 12:59:56 GMT 2021","Sun Jul 18 13:04:56 GMT 2021","300011","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Sun Jul 18 09:53:24 GMT 2021","Sun Jul 18 09:53:30 GMT 2021","5307","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Sun Jul 18 09:51:24 GMT 2021","Sun Jul 18 09:51:31 GMT 2021","7466","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:26:49 GMT 2021","Sun Jul 18 12:26:50 GMT 2021","1522","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sun Jul 18 09:26:08 GMT 2021","Sun Jul 18 09:26:16 GMT 2021","7777","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:01:53 GMT 2021","Sun Jul 18 12:02:15 GMT 2021","21562","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 09:46:16 GMT 2021","Sun Jul 18 09:51:16 GMT 2021","300005","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"passed","Sun Jul 18 09:52:04 GMT 2021","Sun Jul 18 09:52:05 GMT 2021","585","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"passed","Sun Jul 18 11:13:11 GMT 2021","Sun Jul 18 11:13:12 GMT 2021","1606","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Click on Accept button to close the cookie popup","Click on Accept button to close the cookie popup",""
"passed","Sun Jul 18 09:53:24 GMT 2021","Sun Jul 18 09:53:24 GMT 2021","535","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"passed","Sun Jul 18 09:53:53 GMT 2021","Sun Jul 18 09:53:54 GMT 2021","1145","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"failed","Sun Jul 18 10:01:12 GMT 2021","Sun Jul 18 10:01:57 GMT 2021","45027","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sun Jul 18 10:16:30 GMT 2021","Sun Jul 18 10:21:30 GMT 2021","300011","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"failed","Sun Jul 18 11:45:57 GMT 2021","Sun Jul 18 11:50:57 GMT 2021","300010","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sun Jul 18 11:50:59 GMT 2021","Sun Jul 18 11:50:59 GMT 2021","340","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:26:05 GMT 2021","Sun Jul 18 09:26:08 GMT 2021","3556","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 09:05:47 GMT 2021","Sun Jul 18 09:10:47 GMT 2021","300020","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Sun Jul 18 09:53:43 GMT 2021","Sun Jul 18 09:53:52 GMT 2021","8465","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:49:09 GMT 2021","Sun Jul 18 12:49:54 GMT 2021","45045","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"failed","Sun Jul 18 11:50:57 GMT 2021","Sun Jul 18 11:50:59 GMT 2021","1608","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 12:02:15 GMT 2021","Sun Jul 18 12:04:30 GMT 2021","135075","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"passed","Sun Jul 18 10:41:37 GMT 2021","Sun Jul 18 10:41:47 GMT 2021","9660","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jul 18 09:51:20 GMT 2021","Sun Jul 18 09:51:24 GMT 2021","3531","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Update metamask info","Update metamask info",""
"passed","Sun Jul 18 09:05:34 GMT 2021","Sun Jul 18 09:05:38 GMT 2021","3731","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 12:09:33 GMT 2021","Sun Jul 18 12:09:33 GMT 2021","287","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 11:18:14 GMT 2021","Sun Jul 18 11:23:14 GMT 2021","300023","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Sun Jul 18 09:20:47 GMT 2021","Sun Jul 18 09:21:02 GMT 2021","15030","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sun Jul 18 11:45:40 GMT 2021","Sun Jul 18 11:45:52 GMT 2021","12214","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sun Jul 18 09:52:06 GMT 2021","Sun Jul 18 09:52:07 GMT 2021","1014","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"failed","Sun Jul 18 12:59:56 GMT 2021","Sun Jul 18 12:59:56 GMT 2021","473","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 09:51:32 GMT 2021","Sun Jul 18 09:51:43 GMT 2021","11053","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sun Jul 18 12:09:31 GMT 2021","Sun Jul 18 12:09:33 GMT 2021","1572","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 10:52:05 GMT 2021","Sun Jul 18 10:57:05 GMT 2021","300026","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sun Jul 18 11:23:14 GMT 2021","Sun Jul 18 11:28:14 GMT 2021","300010","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"failed","Sun Jul 18 12:44:07 GMT 2021","Sun Jul 18 12:44:08 GMT 2021","1591","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 09:58:57 GMT 2021","Sun Jul 18 10:01:12 GMT 2021","135126","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sun Jul 18 11:18:13 GMT 2021","Sun Jul 18 11:18:14 GMT 2021","1534","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sun Jul 18 12:11:48 GMT 2021","Sun Jul 18 12:16:48 GMT 2021","300014","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sun Jul 18 09:51:16 GMT 2021","Sun Jul 18 09:51:17 GMT 2021","1367","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Sun Jul 18 11:18:14 GMT 2021","Sun Jul 18 11:18:14 GMT 2021","237","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:53:31 GMT 2021","Sun Jul 18 09:53:38 GMT 2021","6904","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Sun Jul 18 09:52:04 GMT 2021","Sun Jul 18 09:52:04 GMT 2021","386","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Sun Jul 18 11:13:01 GMT 2021","Sun Jul 18 11:13:11 GMT 2021","9607","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 12:21:49 GMT 2021","Sun Jul 18 12:26:49 GMT 2021","300018","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sun Jul 18 11:12:57 GMT 2021","Sun Jul 18 11:13:01 GMT 2021","4228","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 10:05:42 GMT 2021","Sun Jul 18 10:10:42 GMT 2021","300002","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Sun Jul 18 10:41:33 GMT 2021","Sun Jul 18 10:41:37 GMT 2021","4342","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sun Jul 18 09:52:16 GMT 2021","Sun Jul 18 09:52:19 GMT 2021","3641","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 11:12:53 GMT 2021","Sun Jul 18 11:12:53 GMT 2021","2","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sun Jul 18 11:45:35 GMT 2021","Sun Jul 18 11:45:40 GMT 2021","4812","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Sun Jul 18 10:01:57 GMT 2021","Sun Jul 18 10:02:42 GMT 2021","45057","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"failed","Sun Jul 18 11:02:08 GMT 2021","Sun Jul 18 11:02:08 GMT 2021","228","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open new browser with magic link","Open new browser with magic link",""
"failed","Sun Jul 18 09:36:16 GMT 2021","Sun Jul 18 09:41:16 GMT 2021","300004","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select female horse","Select female horse",""
"failed","Sun Jul 18 11:38:17 GMT 2021","Sun Jul 18 11:38:17 GMT 2021","251","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:52:05 GMT 2021","Sun Jul 18 09:52:05 GMT 2021","505","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"failed","Sun Jul 18 12:26:50 GMT 2021","Sun Jul 18 12:26:50 GMT 2021","356","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sun Jul 18 09:53:15 GMT 2021","Sun Jul 18 09:53:23 GMT 2021","7910","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sun Jul 18 10:02:42 GMT 2021","Sun Jul 18 10:03:27 GMT 2021","45024","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
