"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 30 04:56:10 GMT 2021","Fri Jul 30 05:01:10 GMT 2021","300004","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Fri Jul 30 05:52:16 GMT 2021","Fri Jul 30 05:52:21 GMT 2021","4944","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 06:58:16 GMT 2021","Fri Jul 30 06:58:17 GMT 2021","312","","Free racing with Magic Link","","Free racing with Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Fri Jul 30 07:08:19 GMT 2021","Fri Jul 30 07:08:20 GMT 2021","1526","","Free racing with Magic Link","","Free racing with Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Fri Jul 30 04:13:55 GMT 2021","Fri Jul 30 04:18:55 GMT 2021","300003","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"passed","Fri Jul 30 05:26:22 GMT 2021","Fri Jul 30 05:26:23 GMT 2021","1109","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Fri Jul 30 06:01:55 GMT 2021","Fri Jul 30 06:06:55 GMT 2021","300012","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Fri Jul 30 06:48:22 GMT 2021","Fri Jul 30 06:48:23 GMT 2021","1038","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Fri Jul 30 06:31:07 GMT 2021","Fri Jul 30 06:31:08 GMT 2021","299","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"passed","Fri Jul 30 06:38:09 GMT 2021","Fri Jul 30 06:38:10 GMT 2021","1487","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Fri Jul 30 04:13:40 GMT 2021","Fri Jul 30 04:13:55 GMT 2021","15030","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"failed","Fri Jul 30 07:03:19 GMT 2021","Fri Jul 30 07:08:19 GMT 2021","300010","","Free racing with Magic Link","","Free racing with Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Fri Jul 30 06:17:13 GMT 2021","Fri Jul 30 06:22:13 GMT 2021","300003","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Open new tab and go to the paid race link","Open new tab and go to the paid race link",""
"failed","Fri Jul 30 06:24:26 GMT 2021","Fri Jul 30 06:25:11 GMT 2021","45035","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Click on Accept button to close the cookie popup","Click on Accept button to close the cookie popup",""
"passed","Fri Jul 30 06:43:00 GMT 2021","Fri Jul 30 06:43:01 GMT 2021","1036","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Fri Jul 30 06:42:44 GMT 2021","Fri Jul 30 06:42:45 GMT 2021","1052","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Fri Jul 30 06:58:19 GMT 2021","Fri Jul 30 07:03:19 GMT 2021","300011","","Free racing with Magic Link","","Free racing with Magic Link","Open the existing racing","Open the existing racing",""
"passed","Fri Jul 30 06:25:25 GMT 2021","Fri Jul 30 06:25:27 GMT 2021","1584","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Fri Jul 30 04:45:44 GMT 2021","Fri Jul 30 04:45:48 GMT 2021","4506","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 05:31:12 GMT 2021","Fri Jul 30 05:31:13 GMT 2021","1326","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"passed","Fri Jul 30 06:17:03 GMT 2021","Fri Jul 30 06:17:13 GMT 2021","9815","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Open ZedRun page and click Connect Metamask","Open ZedRun page and click Connect Metamask",""
"passed","Fri Jul 30 06:22:18 GMT 2021","Fri Jul 30 06:22:23 GMT 2021","4996","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 06:42:43 GMT 2021","Fri Jul 30 06:42:44 GMT 2021","302","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Fri Jul 30 07:08:22 GMT 2021","Fri Jul 30 07:08:32 GMT 2021","10087","","Free racing with Magic Link","","Free racing with Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Fri Jul 30 06:48:23 GMT 2021","Fri Jul 30 06:48:28 GMT 2021","4938","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Fri Jul 30 04:54:40 GMT 2021","Fri Jul 30 04:55:25 GMT 2021","45025","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Fri Jul 30 04:18:58 GMT 2021","Fri Jul 30 04:19:03 GMT 2021","4324","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 06:48:07 GMT 2021","Fri Jul 30 06:48:20 GMT 2021","13285","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jul 30 06:25:13 GMT 2021","Fri Jul 30 06:25:25 GMT 2021","12451","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jul 30 05:26:05 GMT 2021","Fri Jul 30 05:26:06 GMT 2021","1325","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Fri Jul 30 07:08:41 GMT 2021","Fri Jul 30 07:08:51 GMT 2021","10328","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Fri Jul 30 04:03:40 GMT 2021","Fri Jul 30 04:08:40 GMT 2021","300017","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Fri Jul 30 05:37:54 GMT 2021","Fri Jul 30 05:39:57 GMT 2021","122995","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Fri Jul 30 06:43:06 GMT 2021","Fri Jul 30 06:48:06 GMT 2021","300018","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"passed","Fri Jul 30 06:25:28 GMT 2021","Fri Jul 30 06:25:33 GMT 2021","5263","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Fri Jul 30 05:19:25 GMT 2021","Fri Jul 30 05:20:10 GMT 2021","45024","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"passed","Fri Jul 30 05:26:02 GMT 2021","Fri Jul 30 05:26:03 GMT 2021","423","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Fri Jul 30 04:30:40 GMT 2021","Fri Jul 30 04:35:40 GMT 2021","300007","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Proceed breeding steps","Proceed breeding steps",""
"failed","Fri Jul 30 04:55:25 GMT 2021","Fri Jul 30 04:56:10 GMT 2021","45026","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Fri Jul 30 05:25:41 GMT 2021","Fri Jul 30 05:26:02 GMT 2021","21171","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Fri Jul 30 05:26:03 GMT 2021","Fri Jul 30 05:26:04 GMT 2021","867","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"failed","Fri Jul 30 04:53:10 GMT 2021","Fri Jul 30 04:53:55 GMT 2021","45026","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Fri Jul 30 06:25:27 GMT 2021","Fri Jul 30 06:25:28 GMT 2021","990","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Fri Jul 30 06:31:11 GMT 2021","Fri Jul 30 06:31:17 GMT 2021","5352","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Fri Jul 30 05:56:38 GMT 2021","Fri Jul 30 06:01:38 GMT 2021","300018","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Fri Jul 30 05:01:13 GMT 2021","Fri Jul 30 05:01:18 GMT 2021","4452","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 07:09:07 GMT 2021","Fri Jul 30 07:09:09 GMT 2021","1514","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Fri Jul 30 07:08:51 GMT 2021","Fri Jul 30 07:08:53 GMT 2021","1729","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"failed","Fri Jul 30 05:54:23 GMT 2021","Fri Jul 30 05:56:38 GMT 2021","135050","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Fri Jul 30 06:26:32 GMT 2021","Fri Jul 30 06:26:34 GMT 2021","1513","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Fri Jul 30 05:20:10 GMT 2021","Fri Jul 30 05:25:10 GMT 2021","300025","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"failed","Fri Jul 30 04:19:55 GMT 2021","Fri Jul 30 04:20:40 GMT 2021","45014","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"failed","Fri Jul 30 05:02:55 GMT 2021","Fri Jul 30 05:07:55 GMT 2021","300005","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Fri Jul 30 05:42:12 GMT 2021","Fri Jul 30 05:47:12 GMT 2021","300032","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and type amount to deposit","Click on Deposit button and type amount to deposit",""
"passed","Fri Jul 30 06:26:19 GMT 2021","Fri Jul 30 06:26:32 GMT 2021","13178","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Fri Jul 30 06:16:55 GMT 2021","Fri Jul 30 06:16:55 GMT 2021","3","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Fri Jul 30 05:26:25 GMT 2021","Fri Jul 30 05:26:37 GMT 2021","11777","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jul 30 06:01:39 GMT 2021","Fri Jul 30 06:01:52 GMT 2021","12642","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jul 30 07:09:09 GMT 2021","Fri Jul 30 07:09:10 GMT 2021","987","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Fri Jul 30 04:45:48 GMT 2021","Fri Jul 30 04:46:40 GMT 2021","51865","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Fri Jul 30 06:48:28 GMT 2021","Fri Jul 30 06:53:28 GMT 2021","300019","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"passed","Fri Jul 30 06:37:56 GMT 2021","Fri Jul 30 06:38:09 GMT 2021","13055","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Fri Jul 30 05:18:28 GMT 2021","Fri Jul 30 05:18:32 GMT 2021","4483","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 06:42:58 GMT 2021","Fri Jul 30 06:43:00 GMT 2021","1510","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Fri Jul 30 07:08:36 GMT 2021","Fri Jul 30 07:08:41 GMT 2021","5416","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 05:25:26 GMT 2021","Fri Jul 30 05:25:30 GMT 2021","4392","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Fri Jul 30 05:37:49 GMT 2021","Fri Jul 30 05:37:54 GMT 2021","4964","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Fri Jul 30 06:01:54 GMT 2021","Fri Jul 30 06:01:55 GMT 2021","966","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open new browser with magic link","Open new browser with magic link",""
"passed","Fri Jul 30 06:01:52 GMT 2021","Fri Jul 30 06:01:54 GMT 2021","1515","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Fri Jul 30 04:46:40 GMT 2021","Fri Jul 30 04:51:40 GMT 2021","300007","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"failed","Fri Jul 30 06:38:10 GMT 2021","Fri Jul 30 06:42:43 GMT 2021","273151","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Fri Jul 30 05:31:13 GMT 2021","Fri Jul 30 05:31:15 GMT 2021","1643","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select female horse","Select female horse",""
"failed","Fri Jul 30 04:20:40 GMT 2021","Fri Jul 30 04:25:40 GMT 2021","300015","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"failed","Fri Jul 30 06:37:10 GMT 2021","Fri Jul 30 06:37:55 GMT 2021","45050","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"failed","Fri Jul 30 06:06:55 GMT 2021","Fri Jul 30 06:11:55 GMT 2021","300013","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Fri Jul 30 05:31:15 GMT 2021","Fri Jul 30 05:31:16 GMT 2021","521","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Proceed breeding steps","Proceed breeding steps",""
"passed","Fri Jul 30 05:25:25 GMT 2021","Fri Jul 30 05:25:26 GMT 2021","914","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"failed","Fri Jul 30 05:31:16 GMT 2021","Fri Jul 30 05:36:16 GMT 2021","300004","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Fri Jul 30 06:25:33 GMT 2021","Fri Jul 30 06:26:18 GMT 2021","45036","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"failed","Fri Jul 30 04:19:03 GMT 2021","Fri Jul 30 04:19:55 GMT 2021","52055","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Fri Jul 30 05:26:37 GMT 2021","Fri Jul 30 05:26:39 GMT 2021","1509","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Fri Jul 30 04:02:55 GMT 2021","Fri Jul 30 04:03:40 GMT 2021","45069","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Fri Jul 30 05:26:03 GMT 2021","Fri Jul 30 05:26:03 GMT 2021","598","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"failed","Fri Jul 30 04:53:55 GMT 2021","Fri Jul 30 04:54:40 GMT 2021","45025","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
