"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 13 15:54:02 GMT 2021","Tue Jul 13 15:54:47 GMT 2021","45039","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Tue Jul 13 16:43:40 GMT 2021","Tue Jul 13 16:44:25 GMT 2021","45026","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Tue Jul 13 16:31:29 GMT 2021","Tue Jul 13 16:36:29 GMT 2021","300003","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Tue Jul 13 19:37:30 GMT 2021","Tue Jul 13 19:37:30 GMT 2021","281","","Pick horses and add into the entry with fee racing when logged by Magic Link","","Pick horses and add into the entry with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Tue Jul 13 19:48:24 GMT 2021","Tue Jul 13 19:48:35 GMT 2021","11009","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Tue Jul 13 19:48:18 GMT 2021","Tue Jul 13 19:48:24 GMT 2021","5796","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Tue Jul 13 18:18:45 GMT 2021","Tue Jul 13 18:21:00 GMT 2021","135064","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Tue Jul 13 16:44:25 GMT 2021","Tue Jul 13 16:45:10 GMT 2021","45023","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"failed","Tue Jul 13 17:55:24 GMT 2021","Tue Jul 13 18:00:24 GMT 2021","300007","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Proceed breeding steps","Proceed breeding steps",""
"failed","Tue Jul 13 19:23:41 GMT 2021","Tue Jul 13 19:23:41 GMT 2021","317","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Tue Jul 13 17:27:21 GMT 2021","Tue Jul 13 17:28:06 GMT 2021","45028","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a race open on Events page","Validate has a race open on Events page",""
"failed","Tue Jul 13 18:00:24 GMT 2021","Tue Jul 13 18:05:24 GMT 2021","300002","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Tue Jul 13 20:44:03 GMT 2021","Tue Jul 13 20:44:05 GMT 2021","1872","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Jul 13 19:53:40 GMT 2021","Tue Jul 13 19:53:40 GMT 2021","344","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Tue Jul 13 17:44:37 GMT 2021","Tue Jul 13 17:44:39 GMT 2021","1934","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Jul 13 18:40:17 GMT 2021","Tue Jul 13 18:42:01 GMT 2021","103926","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Jul 13 18:47:49 GMT 2021","Tue Jul 13 18:48:34 GMT 2021","45048","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Tue Jul 13 18:31:09 GMT 2021","Tue Jul 13 18:32:53 GMT 2021","104564","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Jul 13 19:03:36 GMT 2021","Tue Jul 13 19:03:37 GMT 2021","1860","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Jul 13 17:09:17 GMT 2021","Tue Jul 13 17:10:02 GMT 2021","45017","","Generate stud horse","","Generate stud horse","Click on Filter button in My Stable page","Click on Filter button in My Stable page",""
"failed","Tue Jul 13 19:13:38 GMT 2021","Tue Jul 13 19:18:38 GMT 2021","300005","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"failed","Tue Jul 13 16:52:21 GMT 2021","Tue Jul 13 16:53:06 GMT 2021","45022","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Wait until homepage is loading","Wait until homepage is loading",""
"failed","Tue Jul 13 16:42:10 GMT 2021","Tue Jul 13 16:42:55 GMT 2021","45054","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Tue Jul 13 20:23:14 GMT 2021","Tue Jul 13 20:28:14 GMT 2021","300009","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Jul 13 16:10:44 GMT 2021","Tue Jul 13 16:11:29 GMT 2021","45014","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"failed","Tue Jul 13 18:53:34 GMT 2021","Tue Jul 13 18:58:34 GMT 2021","300009","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Tue Jul 13 17:20:05 GMT 2021","Tue Jul 13 17:20:06 GMT 2021","361","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"failed","Tue Jul 13 19:55:55 GMT 2021","Tue Jul 13 20:00:55 GMT 2021","300016","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Tue Jul 13 18:47:49 GMT 2021","Tue Jul 13 18:47:49 GMT 2021","243","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open new browser with magic link","Open new browser with magic link",""
"failed","Tue Jul 13 18:05:24 GMT 2021","Tue Jul 13 18:10:24 GMT 2021","300003","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Tue Jul 13 18:11:07 GMT 2021","Tue Jul 13 18:16:07 GMT 2021","300007","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Tue Jul 13 18:40:12 GMT 2021","Tue Jul 13 18:40:17 GMT 2021","4622","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Tue Jul 13 18:47:47 GMT 2021","Tue Jul 13 18:47:49 GMT 2021","1894","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Jul 13 18:16:07 GMT 2021","Tue Jul 13 18:16:52 GMT 2021","45037","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Tue Jul 13 19:08:38 GMT 2021","Tue Jul 13 19:13:38 GMT 2021","300006","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"failed","Tue Jul 13 16:16:29 GMT 2021","Tue Jul 13 16:21:29 GMT 2021","300009","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select female horse","Select female horse",""
"failed","Tue Jul 13 17:29:36 GMT 2021","Tue Jul 13 17:34:36 GMT 2021","300003","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"failed","Tue Jul 13 17:10:02 GMT 2021","Tue Jul 13 17:15:02 GMT 2021","300019","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"failed","Tue Jul 13 16:36:36 GMT 2021","Tue Jul 13 16:37:10 GMT 2021","33800","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Jul 13 17:44:39 GMT 2021","Tue Jul 13 17:44:39 GMT 2021","385","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Tue Jul 13 15:54:47 GMT 2021","Tue Jul 13 15:59:47 GMT 2021","300023","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Tue Jul 13 18:42:47 GMT 2021","Tue Jul 13 18:47:47 GMT 2021","300022","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Jul 13 18:21:00 GMT 2021","Tue Jul 13 18:26:00 GMT 2021","300035","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and type amount to deposit","Click on Deposit button and type amount to deposit",""
"failed","Tue Jul 13 20:13:13 GMT 2021","Tue Jul 13 20:18:13 GMT 2021","300011","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Tue Jul 13 19:26:42 GMT 2021","Tue Jul 13 19:31:42 GMT 2021","300008","","Pick horses and add into the free racing when logged by Meta Mask","","Pick horses and add into the free racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Tue Jul 13 16:45:55 GMT 2021","Tue Jul 13 16:46:40 GMT 2021","45020","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Tue Jul 13 17:39:37 GMT 2021","Tue Jul 13 17:44:37 GMT 2021","300011","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Jul 13 18:58:36 GMT 2021","Tue Jul 13 19:03:36 GMT 2021","300011","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Jul 13 17:25:51 GMT 2021","Tue Jul 13 17:26:36 GMT 2021","45026","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"failed","Tue Jul 13 18:48:34 GMT 2021","Tue Jul 13 18:53:34 GMT 2021","300006","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"failed","Tue Jul 13 16:21:29 GMT 2021","Tue Jul 13 16:26:29 GMT 2021","300007","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Proceed breeding steps","Proceed breeding steps",""
"passed","Tue Jul 13 15:52:16 GMT 2021","Tue Jul 13 15:52:20 GMT 2021","4256","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Update metamask info","Update metamask info",""
"failed","Tue Jul 13 17:03:06 GMT 2021","Tue Jul 13 17:03:36 GMT 2021","30011","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Confirm the transfer","Confirm the transfer",""
"failed","Tue Jul 13 17:20:03 GMT 2021","Tue Jul 13 17:20:05 GMT 2021","1949","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Tue Jul 13 19:03:38 GMT 2021","Tue Jul 13 19:08:38 GMT 2021","300007","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Tue Jul 13 20:05:56 GMT 2021","Tue Jul 13 20:10:56 GMT 2021","300011","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Tue Jul 13 16:10:05 GMT 2021","Tue Jul 13 16:10:10 GMT 2021","4258","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"failed","Tue Jul 13 18:17:00 GMT 2021","Tue Jul 13 18:18:45 GMT 2021","104646","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Jul 13 16:11:29 GMT 2021","Tue Jul 13 16:16:29 GMT 2021","300015","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select mate horse","Select mate horse",""
"passed","Tue Jul 13 18:10:27 GMT 2021","Tue Jul 13 18:10:32 GMT 2021","4930","","Pick horses and add into the entry with fee racing when logged by Meta Mask","","Pick horses and add into the entry with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Tue Jul 13 16:51:48 GMT 2021","Tue Jul 13 16:52:21 GMT 2021","33745","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Tue Jul 13 16:05:02 GMT 2021","Tue Jul 13 16:10:02 GMT 2021","300004","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"failed","Tue Jul 13 20:39:03 GMT 2021","Tue Jul 13 20:44:03 GMT 2021","300003","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Tue Jul 13 19:23:41 GMT 2021","Tue Jul 13 19:25:56 GMT 2021","135081","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Wait until wallet icon is shown","Wait until wallet icon is shown",""
"failed","Tue Jul 13 20:10:58 GMT 2021","Tue Jul 13 20:13:13 GMT 2021","135117","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Tue Jul 13 17:28:06 GMT 2021","Tue Jul 13 17:28:51 GMT 2021","45024","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a result on Result Page","Validate has a result on Result Page",""
"failed","Tue Jul 13 16:58:06 GMT 2021","Tue Jul 13 17:03:06 GMT 2021","300010","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Tue Jul 13 19:48:35 GMT 2021","Tue Jul 13 19:48:37 GMT 2021","1834","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"failed","Tue Jul 13 20:28:14 GMT 2021","Tue Jul 13 20:28:16 GMT 2021","1982","","Pick horses and add into the free racing when logged by Magic Link","","Pick horses and add into the free racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Tue Jul 13 18:16:56 GMT 2021","Tue Jul 13 18:17:00 GMT 2021","4856","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Update metamask info","Update metamask info",""
