"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 31 14:32:22 GMT 2021","Sat Jul 31 14:32:27 GMT 2021","4926","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"failed","Sat Jul 31 13:31:31 GMT 2021","Sat Jul 31 13:31:42 GMT 2021","11030","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sat Jul 31 14:32:27 GMT 2021","Sat Jul 31 14:33:20 GMT 2021","52581","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jul 31 13:09:57 GMT 2021","Sat Jul 31 13:14:57 GMT 2021","300008","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Wait for the web is loading successfully","Wait for the web is loading successfully",""
"passed","Sat Jul 31 12:44:32 GMT 2021","Sat Jul 31 12:44:36 GMT 2021","4298","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Update metamask info","Update metamask info",""
"passed","Sat Jul 31 14:05:32 GMT 2021","Sat Jul 31 14:05:34 GMT 2021","1487","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Sat Jul 31 13:31:13 GMT 2021","Sat Jul 31 13:31:24 GMT 2021","11533","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jul 31 13:17:57 GMT 2021","Sat Jul 31 13:18:42 GMT 2021","45023","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a result on Result Page","Validate has a result on Result Page",""
"passed","Sat Jul 31 14:39:18 GMT 2021","Sat Jul 31 14:39:20 GMT 2021","1687","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 14:26:40 GMT 2021","Sat Jul 31 14:26:41 GMT 2021","1641","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jul 31 14:10:34 GMT 2021","Sat Jul 31 14:15:34 GMT 2021","300008","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Check if ETH balance is updated","Check if ETH balance is updated",""
"passed","Sat Jul 31 14:15:37 GMT 2021","Sat Jul 31 14:15:42 GMT 2021","4858","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jul 31 14:43:53 GMT 2021","Sat Jul 31 14:44:26 GMT 2021","33348","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"passed","Sat Jul 31 14:44:41 GMT 2021","Sat Jul 31 14:44:42 GMT 2021","762","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 15:10:57 GMT 2021","Sat Jul 31 15:10:58 GMT 2021","1227","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Check that avatar is shown","Check that avatar is shown",""
"passed","Sat Jul 31 13:32:06 GMT 2021","Sat Jul 31 13:32:07 GMT 2021","986","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Sat Jul 31 14:26:41 GMT 2021","Sat Jul 31 14:26:42 GMT 2021","781","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 14:26:13 GMT 2021","Sat Jul 31 14:26:18 GMT 2021","4678","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Update metamask info","Update metamask info",""
"passed","Sat Jul 31 13:32:31 GMT 2021","Sat Jul 31 13:32:38 GMT 2021","6913","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Sat Jul 31 13:43:28 GMT 2021","Sat Jul 31 13:43:29 GMT 2021","1447","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select female horse","Select female horse",""
"passed","Sat Jul 31 14:44:27 GMT 2021","Sat Jul 31 14:44:39 GMT 2021","12181","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Jul 31 13:31:26 GMT 2021","Sat Jul 31 13:31:27 GMT 2021","680","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 13:32:29 GMT 2021","Sat Jul 31 13:32:31 GMT 2021","1956","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Confirm the transfer","Confirm the transfer",""
"passed","Sat Jul 31 13:32:52 GMT 2021","Sat Jul 31 13:32:53 GMT 2021","932","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"failed","Sat Jul 31 14:44:46 GMT 2021","Sat Jul 31 14:49:46 GMT 2021","300032","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Click on Deposit button and check if ETH balance is updated","Click on Deposit button and check if ETH balance is updated",""
"failed","Sat Jul 31 13:31:42 GMT 2021","Sat Jul 31 13:32:03 GMT 2021","21365","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Sat Jul 31 13:32:05 GMT 2021","Sat Jul 31 13:32:06 GMT 2021","788","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"passed","Sat Jul 31 13:24:31 GMT 2021","Sat Jul 31 13:24:35 GMT 2021","4220","","Generate stud horse","","Generate stud horse","Update metamask info","Update metamask info",""
"passed","Sat Jul 31 15:11:13 GMT 2021","Sat Jul 31 15:11:14 GMT 2021","753","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jul 31 12:54:44 GMT 2021","Sat Jul 31 12:59:44 GMT 2021","300007","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Select female horse","Select female horse",""
"passed","Sat Jul 31 14:26:27 GMT 2021","Sat Jul 31 14:26:40 GMT 2021","12124","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Jul 31 15:11:11 GMT 2021","Sat Jul 31 15:11:13 GMT 2021","1586","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jul 31 14:26:46 GMT 2021","Sat Jul 31 14:26:46 GMT 2021","245","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"failed","Sat Jul 31 12:39:29 GMT 2021","Sat Jul 31 12:44:29 GMT 2021","300003","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go back to user stable and check if horse is transferred","Go back to user stable and check if horse is transferred",""
"passed","Sat Jul 31 13:32:14 GMT 2021","Sat Jul 31 13:32:22 GMT 2021","7954","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Jul 31 14:44:42 GMT 2021","Sat Jul 31 14:44:46 GMT 2021","4245","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"passed","Sat Jul 31 15:10:27 GMT 2021","Sat Jul 31 15:10:28 GMT 2021","1620","","Free racing with Magic Link","","Free racing with Magic Link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 15:10:43 GMT 2021","Sat Jul 31 15:10:48 GMT 2021","4971","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jul 31 14:15:53 GMT 2021","Sat Jul 31 14:20:53 GMT 2021","300018","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Click on Withdraw button and check if ZED balance is updated","Click on Withdraw button and check if ZED balance is updated",""
"failed","Sat Jul 31 13:19:27 GMT 2021","Sat Jul 31 13:24:27 GMT 2021","300003","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a racehorse existing on Stable Page","Validate has a racehorse existing on Stable Page",""
"passed","Sat Jul 31 14:39:06 GMT 2021","Sat Jul 31 14:39:18 GMT 2021","12435","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jul 31 13:38:09 GMT 2021","Sat Jul 31 13:42:41 GMT 2021","272342","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 15:10:59 GMT 2021","Sat Jul 31 15:11:11 GMT 2021","12557","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Jul 31 14:05:24 GMT 2021","Sat Jul 31 14:05:32 GMT 2021","8861","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jul 31 13:16:27 GMT 2021","Sat Jul 31 13:17:12 GMT 2021","45025","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"failed","Sat Jul 31 15:00:27 GMT 2021","Sat Jul 31 15:05:27 GMT 2021","300010","","Free racing with Magic Link","","Free racing with Magic Link","Open the existing racing","Open the existing racing",""
"passed","Sat Jul 31 13:31:24 GMT 2021","Sat Jul 31 13:31:26 GMT 2021","1727","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 14:44:39 GMT 2021","Sat Jul 31 14:44:41 GMT 2021","1532","","Deposite to ZED balance by logging in with magic link","","Deposite to ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 13:32:03 GMT 2021","Sat Jul 31 13:32:04 GMT 2021","583","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Validate Stud Service Page has a racehorse In Stud","Validate Stud Service Page has a racehorse In Stud",""
"passed","Sat Jul 31 14:20:56 GMT 2021","Sat Jul 31 14:21:00 GMT 2021","4663","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Update metamask info","Update metamask info",""
"passed","Sat Jul 31 14:27:44 GMT 2021","Sat Jul 31 14:27:46 GMT 2021","1537","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 13:50:00 GMT 2021","Sat Jul 31 13:50:13 GMT 2021","12512","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"passed","Sat Jul 31 13:37:55 GMT 2021","Sat Jul 31 13:38:07 GMT 2021","11791","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jul 31 13:26:11 GMT 2021","Sat Jul 31 13:31:11 GMT 2021","300030","","Generate stud horse","","Generate stud horse","Filter with male horse","Filter with male horse",""
"passed","Sat Jul 31 14:43:52 GMT 2021","Sat Jul 31 14:43:53 GMT 2021","301","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Jul 31 14:59:53 GMT 2021","Sat Jul 31 14:59:54 GMT 2021","312","","Free racing with Magic Link","","Free racing with Magic Link","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Jul 31 12:44:36 GMT 2021","Sat Jul 31 12:44:44 GMT 2021","7975","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Jul 31 13:32:10 GMT 2021","Sat Jul 31 13:32:14 GMT 2021","4231","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Update metamask info","Update metamask info",""
"failed","Sat Jul 31 12:36:29 GMT 2021","Sat Jul 31 12:39:29 GMT 2021","180019","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sat Jul 31 13:31:27 GMT 2021","Sat Jul 31 13:31:31 GMT 2021","4091","","Do the smoke test to validate the Zed Run works well when logged by Email","","Do the smoke test to validate the Zed Run works well when logged by Email","Check that the ZED app is loading successfully","Check that the ZED app is loading successfully",""
"passed","Sat Jul 31 13:38:07 GMT 2021","Sat Jul 31 13:38:09 GMT 2021","1588","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jul 31 13:43:29 GMT 2021","Sat Jul 31 13:48:29 GMT 2021","300003","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Activity page and check if we breed successfully","Go to Activity page and check if we breed successfully",""
"failed","Sat Jul 31 14:39:20 GMT 2021","Sat Jul 31 14:43:52 GMT 2021","272553","","Paid racing with fee racing when logged by Magic Link","","Paid racing with fee racing when logged by Magic Link","Open new browser with magic link","Open new browser with magic link",""
"failed","Sat Jul 31 13:24:35 GMT 2021","Sat Jul 31 13:25:26 GMT 2021","51544","","Generate stud horse","","Generate stud horse","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Jul 31 13:43:29 GMT 2021","Sat Jul 31 13:43:29 GMT 2021","428","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Proceed breeding steps","Proceed breeding steps",""
"failed","Sat Jul 31 13:55:15 GMT 2021","Sat Jul 31 14:00:15 GMT 2021","300011","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Sat Jul 31 14:15:42 GMT 2021","Sat Jul 31 14:15:51 GMT 2021","8816","","Withdraw from ETH balance by logging in with Metamask","","Withdraw from ETH balance by logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jul 31 12:59:44 GMT 2021","Sat Jul 31 13:04:44 GMT 2021","300005","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Proceed breeding steps","Proceed breeding steps",""
"failed","Sat Jul 31 14:38:20 GMT 2021","Sat Jul 31 14:39:05 GMT 2021","45037","","Free racing when logged by Meta Mask","","Free racing when logged by Meta Mask","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"failed","Sat Jul 31 13:15:42 GMT 2021","Sat Jul 31 13:16:27 GMT 2021","45025","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate Marketplace Page has a racehorse","Validate Marketplace Page has a racehorse",""
"passed","Sat Jul 31 13:43:27 GMT 2021","Sat Jul 31 13:43:28 GMT 2021","851","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Select mate horse","Select mate horse",""
"failed","Sat Jul 31 13:17:12 GMT 2021","Sat Jul 31 13:17:57 GMT 2021","45020","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a race open on Events page","Validate has a race open on Events page",""
"failed","Sat Jul 31 13:14:57 GMT 2021","Sat Jul 31 13:15:42 GMT 2021","45038","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate the component displays on Home Page","Validate the component displays on Home Page",""
"failed","Sat Jul 31 12:33:29 GMT 2021","Sat Jul 31 12:36:29 GMT 2021","180026","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"passed","Sat Jul 31 13:09:44 GMT 2021","Sat Jul 31 13:09:45 GMT 2021","987","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Sat Jul 31 13:50:15 GMT 2021","Sat Jul 31 13:55:15 GMT 2021","300024","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"passed","Sat Jul 31 15:11:14 GMT 2021","Sat Jul 31 15:11:18 GMT 2021","4486","","Login to ZedRun with magic link","","Login to ZedRun with magic link","Switch back to ZedRun page and verify login successful","Switch back to ZedRun page and verify login successful",""
"passed","Sat Jul 31 14:50:02 GMT 2021","Sat Jul 31 14:50:06 GMT 2021","3834","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Wait until wallet icon is shown then click on Wallet icon","Wait until wallet icon is shown then click on Wallet icon",""
"failed","Sat Jul 31 15:10:29 GMT 2021","Sat Jul 31 15:10:39 GMT 2021","10114","","Free racing with Magic Link","","Free racing with Magic Link","Select a racehorses and add into the free racing","Select a racehorses and add into the free racing",""
"passed","Sat Jul 31 15:10:28 GMT 2021","Sat Jul 31 15:10:29 GMT 2021","993","","Free racing with Magic Link","","Free racing with Magic Link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 13:09:49 GMT 2021","Sat Jul 31 13:09:53 GMT 2021","4270","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Update metamask info","Update metamask info",""
"passed","Sat Jul 31 14:26:42 GMT 2021","Sat Jul 31 14:26:46 GMT 2021","4130","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"passed","Sat Jul 31 13:32:24 GMT 2021","Sat Jul 31 13:32:29 GMT 2021","5541","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Select horse then click on Transfer button","Select horse then click on Transfer button",""
"passed","Sat Jul 31 14:50:01 GMT 2021","Sat Jul 31 14:50:02 GMT 2021","807","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 13:50:13 GMT 2021","Sat Jul 31 13:50:14 GMT 2021","1609","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"passed","Sat Jul 31 13:32:23 GMT 2021","Sat Jul 31 13:32:24 GMT 2021","723","","Transfer horse to other wallet address - Logging with Metamask","","Transfer horse to other wallet address - Logging with Metamask","Go to My Settings page then click on Select Racehorse","Go to My Settings page then click on Select Racehorse",""
"failed","Sat Jul 31 12:44:44 GMT 2021","Sat Jul 31 12:49:44 GMT 2021","300016","","Generate stud horse when logging in Metamask","","Generate stud horse when logging in Metamask","Check that avatar is shown then click on Breeding link","Check that avatar is shown then click on Breeding link",""
"passed","Sat Jul 31 14:50:00 GMT 2021","Sat Jul 31 14:50:01 GMT 2021","1543","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Check mail inbox to get magic link","Check mail inbox to get magic link",""
"failed","Sat Jul 31 12:30:29 GMT 2021","Sat Jul 31 12:33:29 GMT 2021","180034","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Process the checkout with ETH","Process the checkout with ETH",""
"passed","Sat Jul 31 14:26:18 GMT 2021","Sat Jul 31 14:26:27 GMT 2021","8978","","Give a name to newborn horse when logging in with Metamask","","Give a name to newborn horse when logging in with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"passed","Sat Jul 31 12:28:17 GMT 2021","Sat Jul 31 12:28:26 GMT 2021","8573","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
"failed","Sat Jul 31 12:28:26 GMT 2021","Sat Jul 31 12:30:29 GMT 2021","123045","","Purchase horse with ETH - Logging with Metamask","","Purchase horse with ETH - Logging with Metamask","Go to Marketplace and select first horse","Go to Marketplace and select first horse",""
"failed","Sat Jul 31 13:32:54 GMT 2021","Sat Jul 31 13:37:54 GMT 2021","300003","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Assign horse to paid races","Assign horse to paid races",""
"failed","Sat Jul 31 14:26:46 GMT 2021","Sat Jul 31 14:27:31 GMT 2021","45039","","Transfer horse to other wallet address - Logging with magic link","","Transfer horse to other wallet address - Logging with magic link","Check that we can not search this horse anymore","Check that we can not search this horse anymore",""
"passed","Sat Jul 31 13:32:53 GMT 2021","Sat Jul 31 13:32:54 GMT 2021","1172","","Paid racing with fee racing when logged by Meta Mask","","Paid racing with fee racing when logged by Meta Mask","Select a racehorses to add into the paid entry racing","Select a racehorses to add into the paid entry racing",""
"failed","Sat Jul 31 14:27:46 GMT 2021","Sat Jul 31 14:32:19 GMT 2021","272768","","Give a name to newborn horse when logging in with magic link","","Give a name to newborn horse when logging in with magic link","Open new browser with magic link","Open new browser with magic link",""
"passed","Sat Jul 31 14:49:47 GMT 2021","Sat Jul 31 14:50:00 GMT 2021","12436","","Withdraw from ZED balance by logging in with magic link","","Withdraw from ZED balance by logging in with magic link","Open ZedRun page and input valid email to generate magic link","Open ZedRun page and input valid email to generate magic link",""
"failed","Sat Jul 31 13:48:29 GMT 2021","Sat Jul 31 13:50:00 GMT 2021","90088","","Generate stud horse when logging in with magic link","","Generate stud horse when logging in with magic link","Go to Stable page and verify there is a new horse","Go to Stable page and verify there is a new horse",""
"failed","Sat Jul 31 13:18:42 GMT 2021","Sat Jul 31 13:19:27 GMT 2021","45023","","[Smoke Test] Validate the some pages on app work well","","[Smoke Test] Validate the some pages on app work well","Validate has a Winning on Winning Page","Validate has a Winning on Winning Page",""
"failed","Sat Jul 31 14:05:34 GMT 2021","Sat Jul 31 14:10:34 GMT 2021","300039","","Deposite to ZED balance by logging in with Metamask","","Deposite to ZED balance by logging in with Metamask","Click on Deposit button and type amount to deposit","Click on Deposit button and type amount to deposit",""
"failed","Sat Jul 31 14:00:15 GMT 2021","Sat Jul 31 14:05:15 GMT 2021","300001","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Verify that our order is performed","Verify that our order is performed",""
"failed","Sat Jul 31 14:05:15 GMT 2021","Sat Jul 31 14:05:15 GMT 2021","2","","Buy horse with credit card - Logging with Metamask","","Buy horse with credit card - Logging with Metamask","Check the detail payment","Check the detail payment",""
"passed","Sat Jul 31 15:10:48 GMT 2021","Sat Jul 31 15:10:57 GMT 2021","8780","","Login to ZedRun with Metamask","","Login to ZedRun with Metamask","Open ZedRun page and click Connnect Metamask","Open ZedRun page and click Connnect Metamask",""
